num, diff, time, interval, avg
3,27959006,1502963096,57,57
4,27945355,1502963132,36,46.5
5,27959000,1502963144,12,35
6,27945349,1502963159,15,30
7,27958994,1502963161,2,24.4
8,27972645,1502963173,12,22.333333333333332
9,27958987,1502963206,33,23.857142857142858
10,27972638,1502963210,4,21.375
11,27986296,1502963214,4,19.444444444444443
12,27972631,1502963251,37,21.2
13,27986289,1502963253,2,15.7
14,27999954,1502963260,7,12.8
15,28013625,1502963262,2,11.8
16,28027303,1502963267,5,10.8
17,28013618,1502963280,13,11.9
18,28027296,1502963283,3,11
19,28040981,1502963294,11,8.8
20,28054672,1502963304,10,9.4
21,28040974,1502963365,61,15.1
22,28027283,1502963383,18,13.2
23,28013598,1502963412,29,15.9
24,27999920,1502963435,23,17.5
25,27986249,1502963458,23,19.6
26,27999914,1502963463,5,19.6
27,27986243,1502963497,34,21.7
28,27999908,1502963499,2,21.6
29,27986237,1502963551,52,25.7
30,27999902,1502963558,7,25.4
31,28013573,1502963568,10,20.3
32,28027251,1502963579,11,19.6
33,28013566,1502963609,30,19.7
34,28027244,1502963619,10,18.4
35,28013559,1502963640,21,18.2
36,28027237,1502963652,12,18.9
37,28040922,1502963657,5,16
38,28054613,1502963661,4,16.2
39,28040915,1502963678,17,12.7
40,28054606,1502963687,9,12.9
41,28040908,1502963748,61,18
42,28054599,1502963759,11,18
43,28068297,1502963765,6,15.6
44,28054592,1502963795,30,17.6
45,28068290,1502963799,4,15.9
46,28054585,1502963820,21,16.8
47,28068283,1502963832,12,17.5
48,28054578,1502963847,15,18.6
49,28068276,1502963851,4,17.3
50,28081981,1502963854,3,16.7
51,28068270,1502963888,34,14
52,28054565,1502963905,17,14.6
53,28068263,1502963917,12,15.2
54,28081968,1502963922,5,12.7
55,28068257,1502963945,23,14.6
56,28081962,1502963950,5,13
57,28068251,1502963969,19,13.7
58,28081956,1502963981,12,13.4
59,28068245,1502964017,36,16.6
60,28054540,1502964052,35,19.8
61,28068238,1502964055,3,16.7
62,28081943,1502964061,6,15.6
63,28095654,1502964070,9,15.3
64,28081936,1502964106,36,18.4
65,28068225,1502964119,13,17.4
66,28081930,1502964127,8,17.7
67,28095641,1502964134,7,16.5
68,28081923,1502964152,18,17.1
69,28068212,1502964179,27,16.2
70,28054507,1502964222,43,17
71,28068205,1502964224,2,16.9
72,28081910,1502964235,11,17.4
73,28068199,1502964251,16,18.1
74,28081904,1502964253,2,14.7
75,28095615,1502964263,10,14.4
76,28081897,1502964277,14,15
77,28095608,1502964289,12,15.5
78,28109326,1502964294,5,14.2
79,28123051,1502964305,11,12.6
80,28109320,1502964323,18,10.1
81,28095595,1502964358,35,13.4
82,28109313,1502964362,4,12.7
83,28123038,1502964365,3,11.4
84,28109307,1502964382,17,12.9
85,28095582,1502964396,14,13.3
86,28081864,1502964436,40,15.9
87,28095575,1502964439,3,15
88,28109293,1502964442,3,14.8
89,28095568,1502964460,18,15.5
90,28109286,1502964469,9,14.6
91,28123011,1502964480,11,12.2
92,28109280,1502964498,18,13.6
93,28123005,1502964505,7,14
94,28109274,1502964526,21,14.4
95,28122999,1502964538,12,14.2
96,28136730,1502964543,5,10.7
97,28122992,1502964560,17,12.1
98,28136723,1502964563,3,12.1
99,28150461,1502964570,7,11
100,28164206,1502964574,4,10.5
101,28177958,1502964584,10,10.4
102,28191716,1502964590,6,9.2
103,28205481,1502964592,2,8.7
104,28219253,1502964596,4,7
105,28233031,1502964600,4,6.2
106,28246816,1502964609,9,6.6
107,28260608,1502964615,6,5.5
108,28274407,1502964616,1,5.3
109,28260602,1502964655,39,8.5
110,28274401,1502964664,9,9
111,28260596,1502964683,19,9.9
112,28274395,1502964686,3,9.6
113,28288200,1502964698,12,10.6
114,28302012,1502964701,3,10.5
115,28315831,1502964704,3,10.4
116,28329657,1502964708,4,9.9
117,28343489,1502964715,7,10
118,28329650,1502964730,15,11.4
119,28343482,1502964740,10,8.5
120,28357321,1502964744,4,8
121,28343475,1502964777,33,9.4
122,28329636,1502964811,34,12.5
123,28315804,1502964863,52,16.5
124,28329630,1502964866,3,16.5
125,28343462,1502964870,4,16.6
126,28357301,1502964881,11,17.3
127,28343455,1502964932,51,21.7
128,28357294,1502964933,1,20.3
129,28343448,1502964969,36,22.9
130,28357287,1502964976,7,23.2
131,28371133,1502964980,4,20.3
132,28384986,1502964981,1,17
133,28371127,1502965000,19,13.7
134,28384980,1502965006,6,14
135,28398839,1502965010,4,14
136,28412705,1502965016,6,13.5
137,28426578,1502965027,11,9.5
138,28440458,1502965036,9,10.3
139,28454344,1502965040,4,7.1
140,28440451,1502965075,35,9.9
141,28454337,1502965085,10,10.5
142,28440444,1502965100,15,11.9
143,28426558,1502965142,42,14.2
144,28440438,1502965147,5,14.1
145,28426552,1502965168,21,15.8
146,28412672,1502965193,25,17.7
147,28426545,1502965203,10,17.6
148,28440425,1502965207,4,17.1
149,28454311,1502965211,4,17.1
150,28440418,1502965229,18,15.4
151,28426532,1502965248,19,16.3
152,28412652,1502965263,15,16.3
153,28426525,1502965274,11,13.2
154,28440405,1502965283,9,13.6
155,28454291,1502965286,3,11.8
156,28440398,1502965300,14,10.7
157,28426512,1502965319,19,11.6
158,28412632,1502965332,13,12.5
159,28398759,1502965357,25,14.6
160,28412625,1502965359,2,13
161,28398752,1502965376,17,12.8
162,28384886,1502965390,14,12.7
163,28398745,1502965393,3,11.9
164,28412611,1502965396,3,11.3
165,28426484,1502965398,2,11.2
