num, diff, time, interval, avg
3,27959006,1502955199,52,52
4,27972657,1502955200,1,26.5
5,27986315,1502955205,5,19.333333333333332
6,27972650,1502955244,39,24.25
7,27958992,1502955275,31,25.6
8,27945341,1502955316,41,28.166666666666668
9,27931696,1502955344,28,28.142857142857142
10,27918058,1502955366,22,27.375
11,27931689,1502955374,8,25.22222222222222
12,27918051,1502955389,15,24.2
13,27931682,1502955391,2,19.2
14,27945320,1502955398,7,19.8
15,27958965,1502955407,9,20.2
16,27972616,1502955415,8,17.1
17,27958958,1502955437,22,16.2
18,27972609,1502955444,7,12.8
19,27958951,1502955462,18,11.8
20,27972602,1502955474,12,10.8
21,27986260,1502955476,2,10.2
22,27999925,1502955481,5,9.2
23,27986254,1502955494,13,10.3
24,27999919,1502955497,3,9.9
25,27986248,1502955529,32,12.2
26,27999913,1502955533,4,11.8
27,28013584,1502955544,11,10.7
28,27999906,1502955564,20,12
29,27986235,1502955577,13,11.5
30,27999900,1502955586,9,11.2
31,28013571,1502955588,2,11.2
32,27999893,1502955602,14,12.1
33,27986222,1502955658,56,16.4
34,27972557,1502955702,44,20.5
35,27958899,1502955716,14,18.7
36,27945248,1502955730,14,19.7
37,27958893,1502955732,2,18.8
38,27945242,1502955747,15,18.3
39,27931597,1502955798,51,22.1
40,27945235,1502955808,10,22.2
41,27958880,1502955812,4,22.4
42,27972531,1502955817,5,21.5
43,27986189,1502955824,7,16.6
44,27972524,1502955852,28,15
45,27958866,1502955897,45,18.1
46,27945215,1502955910,13,18
47,27931570,1502955927,17,19.5
48,27917932,1502955961,34,21.4
49,27904301,1502955991,30,19.3
50,27917926,1502955997,6,18.9
51,27931557,1502956000,3,18.8
52,27917919,1502956014,14,19.7
53,27904288,1502956044,30,22
54,27917913,1502956052,8,20
55,27904282,1502956073,21,17.6
56,27917907,1502956074,1,16.4
57,27931538,1502956083,9,15.6
58,27945176,1502956086,3,12.5
59,27958821,1502956093,7,10.2
60,27972472,1502956099,6,10.2
61,27958814,1502956118,19,11.8
62,27945163,1502956174,56,16
63,27958808,1502956177,3,13.3
64,27972459,1502956187,10,13.5
65,27986117,1502956190,3,11.7
66,27999782,1502956201,11,12.7
67,28013453,1502956209,8,12.6
68,28027131,1502956218,9,13.2
69,28040816,1502956228,10,13.5
70,28027125,1502956243,15,14.4
71,28013440,1502956264,21,14.6
72,27999762,1502956283,19,10.9
73,28013433,1502956285,2,10.8
74,27999755,1502956306,21,11.9
75,28013426,1502956308,2,11.8
76,28027104,1502956317,9,11.6
77,28013419,1502956330,13,12.1
78,27999741,1502956348,18,13
79,27986070,1502956362,14,13.4
80,27999735,1502956372,10,12.9
81,28013406,1502956378,6,11.4
82,28027084,1502956380,2,9.7
83,28040769,1502956389,9,10.4
84,28054460,1502956396,7,9
85,28068158,1502956404,8,9.6
86,28081863,1502956407,3,9
87,28095574,1502956413,6,8.3
88,28109292,1502956422,9,7.4
89,28123017,1502956430,8,6.8
90,28109286,1502956448,18,7.6
91,28095561,1502956461,13,8.3
92,28081843,1502956485,24,10.5
93,28068132,1502956504,19,11.5
94,28054427,1502956529,25,13.3
95,28068125,1502956537,8,13.3
96,28054420,1502956554,17,14.7
97,28040722,1502956571,17,15.8
98,28054413,1502956576,5,15.4
99,28068111,1502956578,2,14.8
100,28081816,1502956584,6,13.6
101,28095527,1502956593,9,13.2
102,28109245,1502956601,8,11.6
103,28122970,1502956608,7,10.4
104,28109239,1502956660,52,13.1
105,28095514,1502956678,18,14.1
106,28109232,1502956682,4,12.8
107,28122957,1502956689,7,11.8
108,28136688,1502956691,2,11.5
109,28122950,1502956739,48,16.1
110,28136681,1502956747,8,16.3
111,28122943,1502956762,15,16.9
112,28136674,1502956767,5,16.6
113,28150412,1502956770,3,16.2
114,28164157,1502956772,2,11.2
115,28177909,1502956781,9,10.3
116,28164151,1502956797,16,11.5
117,28177903,1502956803,6,11.4
118,28191661,1502956808,5,11.7
119,28177896,1502956854,46,11.5
120,28164138,1502956868,14,12.1
121,28177890,1502956876,8,11.4
122,28191648,1502956880,4,11.3
123,28177883,1502956917,37,14.7
124,28191641,1502956927,10,15.5
125,28177876,1502956942,15,16.1
126,28191634,1502956953,11,15.6
127,28205399,1502956956,3,15.3
128,28219171,1502956964,8,15.6
129,28232949,1502956973,9,11.9
130,28219164,1502957018,45,15
131,28232942,1502957028,10,15.2
132,28246727,1502957040,12,16
133,28260519,1502957043,3,12.6
134,28246720,1502957058,15,13.1
135,28260512,1502957068,10,12.6
136,28246713,1502957105,37,15.2
137,28260505,1502957114,9,15.8
138,28246706,1502957150,36,18.6
139,28260498,1502957153,3,18
140,28274297,1502957160,7,14.2
141,28260492,1502957175,15,14.7
142,28274291,1502957182,7,14.2
143,28260486,1502957205,23,16.2
144,28246687,1502957227,22,16.9
145,28260479,1502957229,2,16.1
146,28274278,1502957237,8,13.2
147,28288083,1502957240,3,12.6
148,28301895,1502957252,12,10.2
149,28288076,1502957266,14,11.3
150,28301888,1502957274,8,11.4
151,28288069,1502957293,19,11.8
152,28301881,1502957295,2,11.3
153,28315700,1502957301,6,9.6
154,28329526,1502957310,9,8.3
155,28315694,1502957328,18,9.9
156,28329520,1502957333,5,9.6
157,28343352,1502957337,4,9.7
158,28329513,1502957372,35,12
159,28315681,1502957410,38,14.4
160,28301855,1502957460,50,18.6
161,28315674,1502957464,4,17.1
162,28301848,1502957498,34,20.3
163,28315667,1502957501,3,20
164,28329493,1502957510,9,20
165,28343325,1502957515,5,18.7
166,28329486,1502957536,21,20.3
167,28343318,1502957547,11,21
168,28357157,1502957552,5,18
169,28343311,1502957566,14,15.6
170,28329472,1502957588,22,12.8
171,28343304,1502957596,8,13.2
172,28357143,1502957600,4,10.2
173,28370989,1502957605,5,10.4
174,28384842,1502957610,5,10
175,28398701,1502957613,3,9.8
176,28412567,1502957618,5,8.2
177,28426440,1502957620,2,7.3
178,28412560,1502957643,23,9.1
179,28426433,1502957655,12,8.9
180,28412553,1502957682,27,9.4
181,28426426,1502957693,11,9.7
182,28412546,1502957720,27,12
183,28398673,1502957736,16,13.1
184,28412539,1502957740,4,13
185,28426412,1502957747,7,13.4
186,28412532,1502957797,50,17.9
187,28398659,1502957813,16,19.3
188,28412525,1502957819,6,17.6
189,28426398,1502957831,12,17.6
190,28412518,1502957848,17,16.6
191,28426391,1502957853,5,16
