num, diff, time, interval, avg
3,27959006,1502963177,62,62
4,27972657,1502963188,11,36.5
5,27986315,1502963195,7,26.666666666666668
6,27999980,1502963200,5,21.25
7,27986309,1502963221,21,21.2
8,27999974,1502963231,10,19.333333333333332
9,27986303,1502963262,31,21
10,27972638,1502963292,30,22.125
11,27958980,1502963318,26,22.555555555555557
12,27972631,1502963326,8,21.1
13,27986289,1502963337,11,16
14,27972624,1502963367,30,17.9
15,27986282,1502963369,2,17.4
16,27999947,1502963378,9,17.8
17,28013618,1502963383,5,16.2
18,27999940,1502963407,24,17.6
19,27986269,1502963425,18,16.3
20,27972604,1502963443,18,15.1
21,27986262,1502963453,10,13.5
22,27999927,1502963463,10,13.7
23,28013598,1502963467,4,13
24,27999920,1502963500,33,13.3
25,28013591,1502963512,12,14.3
26,27999913,1502963563,51,18.5
27,28013584,1502963566,3,18.3
28,27999906,1502963581,15,17.4
29,27986235,1502963595,14,17
30,27999900,1502963599,4,15.6
31,28013571,1502963604,5,15.1
32,27999893,1502963636,32,17.3
33,27986222,1502963651,15,18.4
34,27972557,1502963667,16,16.7
35,27958899,1502963691,24,17.9
36,27945248,1502963728,37,16.5
37,27958893,1502963732,4,16.6
38,27972544,1502963738,6,15.7
39,27958886,1502963751,13,15.6
40,27972537,1502963755,4,15.6
41,27958879,1502963772,17,16.8
42,27945228,1502963788,16,15.2
43,27931583,1502963801,13,15
44,27945221,1502963807,6,14
45,27958866,1502963812,5,12.1
46,27972517,1502963823,11,9.5
47,27986175,1502963830,7,9.8
48,27999840,1502963841,11,10.3
49,27986169,1502963857,16,10.6
50,27999834,1502963864,7,10.9
51,28013505,1502963867,3,9.5
52,27999827,1502963883,16,9.5
53,27986156,1502963896,13,9.5
54,27972491,1502963917,21,11
55,27986149,1502963924,7,11.2
56,27972484,1502963938,14,11.5
57,27958826,1502963966,28,13.6
58,27945175,1502963979,13,13.8
59,27931530,1502964014,35,15.7
60,27945168,1502964023,9,15.9
61,27931523,1502964046,23,17.9
62,27917885,1502964072,26,18.9
63,27931516,1502964076,4,18
64,27917878,1502964093,17,17.6
65,27931509,1502964099,6,17.5
66,27945147,1502964103,4,16.5
67,27958792,1502964111,8,14.5
68,27945141,1502964138,27,15.9
69,27958786,1502964147,9,13.3
70,27945135,1502964192,45,16.9
71,27958780,1502964198,6,15.2
72,27945129,1502964219,21,14.7
73,27931484,1502964262,43,18.6
74,27945122,1502964273,11,18
75,27958767,1502964280,7,18.1
76,27972418,1502964286,6,18.3
77,27986076,1502964292,6,18.1
78,27972411,1502964319,27,18.1
79,27986069,1502964328,9,18.1
80,27972404,1502964347,19,15.5
81,27986062,1502964359,12,16.1
82,27972397,1502964373,14,15.4
83,27958739,1502964414,41,15.2
84,27945088,1502964430,16,15.7
85,27958733,1502964435,5,15.5
86,27945082,1502964462,27,17.6
87,27958727,1502964468,6,17.6
88,27972378,1502964478,10,15.9
89,27986036,1502964483,5,15.5
90,27999701,1502964487,4,14
91,28013372,1502964492,5,13.3
92,28027050,1502964498,6,12.5
93,28013365,1502964553,55,13.9
94,28027043,1502964558,5,12.8
95,28040728,1502964560,2,12.5
96,28027037,1502964597,37,13.5
97,28040722,1502964606,9,13.8
98,28027031,1502964626,20,14.8
99,28013346,1502964685,59,20.2
100,27999668,1502964712,27,22.5
101,27985997,1502964730,18,23.8
102,27999662,1502964742,12,24.4
103,27985991,1502964768,26,21.5
104,27999656,1502964775,7,21.7
105,27985985,1502964816,41,25.6
106,27999650,1502964820,4,22.3
107,27985979,1502964833,13,22.7
108,27999644,1502964837,4,21.1
109,28013315,1502964846,9,16.1
110,27999637,1502964901,55,18.9
111,27985966,1502964924,23,19.4
112,27972301,1502964943,19,20.1
113,27958643,1502964969,26,20.1
114,27944992,1502964984,15,20.9
115,27931347,1502965003,19,18.7
116,27944985,1502965010,7,19
117,27958630,1502965012,2,17.9
118,27972281,1502965016,4,17.9
119,27985939,1502965019,3,17.3
120,27972274,1502965065,46,16.4
121,27958616,1502965082,17,15.8
122,27944965,1502965155,73,21.2
123,27958610,1502965161,6,19.2
124,27972261,1502965166,5,18.2
125,27958603,1502965182,16,17.9
126,27972254,1502965194,12,18.4
127,27985912,1502965201,7,18.9
128,27999576,1502965212,11,19.6
129,27985905,1502965227,15,20.8
130,27972241,1502965255,28,19
131,27958583,1502965287,32,20.5
132,27944932,1502965300,13,14.5
133,27931288,1502965317,17,15.6
134,27944926,1502965324,7,15.8
135,27958570,1502965332,8,15
136,27972221,1502965339,7,14.5
137,27985879,1502965349,10,14.8
138,27999543,1502965354,5,14.2
139,28013214,1502965357,3,13
140,27999536,1502965370,13,11.5
141,28013207,1502965379,9,9.2
142,28026885,1502965391,12,9.1
143,28013200,1502965407,16,9
144,28026878,1502965410,3,8.6
145,28013194,1502965429,19,9.7
146,27999516,1502965442,13,10.3
147,28013187,1502965446,4,9.7
148,28026865,1502965450,4,9.6
149,28013181,1502965468,18,11.1
150,27999503,1502965481,13,11.1
151,28013174,1502965492,11,11.3
152,28026852,1502965495,3,10.4
153,28040536,1502965503,8,9.6
154,28054227,1502965509,6,9.9
155,28040529,1502965559,50,13
156,28026838,1502965576,17,13.4
157,28013154,1502965595,19,14.9
158,27999476,1502965629,34,17.9
159,28013147,1502965638,9,17
160,28026825,1502965640,2,15.9
161,28040509,1502965642,2,15
162,28026818,1502965678,36,18.3
163,28013134,1502965740,62,23.7
164,28026812,1502965741,1,23.2
165,28040496,1502965745,4,18.6
166,28026805,1502965760,15,18.4
167,28040489,1502965765,5,17
168,28054180,1502965770,5,14.1
169,28040482,1502965784,14,14.6
170,28026791,1502965825,41,18.5
171,28013107,1502965851,26,20.9
172,27999429,1502965868,17,19
173,28013100,1502965877,9,13.7
174,28026778,1502965888,11,14.7
175,28040462,1502965889,1,14.4
176,28054153,1502965891,2,13.1
177,28040455,1502965911,20,14.6
178,28026764,1502965928,17,15.8
179,28040448,1502965932,4,14.8
180,28026757,1502965969,37,14.4
181,28013073,1502965989,20,13.8
182,27999395,1502966010,21,14.2
183,27985724,1502966023,13,14.6
184,27999388,1502966025,2,13.7
185,28013059,1502966028,3,13.9
186,28026737,1502966031,3,14
187,28040421,1502966037,6,12.6
188,28054112,1502966045,8,11.7
189,28040414,1502966066,21,13.4
190,28054105,1502966075,9,10.6
191,28040407,1502966107,32,11.8
192,28026716,1502966127,20,11.7
193,28040400,1502966137,10,11.4
194,28026709,1502966162,25,13.7
195,28013025,1502966207,45,17.9
196,27999347,1502966230,23,19.9
197,27985676,1502966243,13,20.6
198,27972012,1502966277,34,23.2
199,27985670,1502966286,9,22
200,27972006,1502966301,15,22.6
201,27985664,1502966305,4,19.8
202,27999328,1502966310,5,18.3
203,27985657,1502966327,17,19
204,27999321,1502966333,6,17.1
205,28012992,1502966344,11,13.7
206,28026670,1502966355,11,12.5
207,28040354,1502966367,12,12.4
208,28054045,1502966375,8,9.8
209,28040347,1502966399,24,11.3
210,28026656,1502966434,35,13.3
211,28040340,1502966439,5,13.4
212,28026649,1502966466,27,15.6
213,28040333,1502966474,8,14.7
214,28026642,1502966505,31,17.2
215,28012958,1502966522,17,17.8
216,28026636,1502966527,5,17.2
217,28012952,1502966640,113,27.3
218,28026630,1502966646,6,27.1
219,28012946,1502966659,13,26
220,27999268,1502966713,54,27.9
221,28012939,1502966719,6,28
222,27999261,1502966767,48,30.1
223,27985590,1502966787,20,31.3
224,27971926,1502966801,14,29.6
225,27958268,1502966820,19,29.8
226,27944617,1502966853,33,32.6
227,27930973,1502966876,23,23.6
228,27944611,1502966879,3,23.3
229,27930967,1502967024,145,36.5
230,27944605,1502967032,8,31.9
231,27930961,1502967056,24,33.7
232,27917323,1502967073,17,30.6
233,27903692,1502967170,97,38.3
234,27890068,1502967212,42,41.1
235,27876450,1502967235,23,41.5
236,27862839,1502967280,45,42.7
237,27849235,1502967302,22,42.6
238,27835637,1502967332,30,45.3
239,27822046,1502967400,68,37.6
240,27835630,1502967401,1,36.9
241,27849221,1502967403,2,34.7
