num, diff, time, interval, avg
3,27959006,1500289315,52,52
4,27972657,1500289325,10,31
5,27986315,1500289331,6,22.666666666666668
6,27999980,1500289335,4,18
7,27986309,1500289406,71,28.6
8,27999974,1500289418,12,25.833333333333332
9,27986303,1500289432,14,24.142857142857142
10,27999968,1500289443,11,22.5
11,28013639,1500289446,3,20.333333333333332
12,28027317,1500289451,5,18.8
13,28041002,1500289461,10,14.6
14,28054693,1500289464,3,13.9
15,28068391,1500289469,5,13.8
16,28054686,1500289491,22,15.6
17,28040988,1500289507,16,10.1
18,28054679,1500289519,12,10.1
19,28040981,1500289544,25,11.2
20,28027290,1500289609,65,16.6
21,28040975,1500289615,6,16.9
22,28027284,1500289629,14,17.8
23,28013599,1500289659,30,19.8
24,27999921,1500289681,22,21.7
25,27986250,1500289698,17,22.9
26,27999915,1500289706,8,21.5
27,28013586,1500289712,6,20.5
28,27999908,1500289734,22,21.5
29,27986237,1500289748,14,20.4
30,27972572,1500289764,16,15.5
31,27986230,1500289769,5,15.4
32,27999895,1500289771,2,14.2
33,27986224,1500289809,38,15
34,27972559,1500289834,25,15.3
35,27958901,1500289884,50,18.6
36,27972552,1500289885,1,17.9
37,27986210,1500289895,10,18.3
38,27999875,1500289900,5,16.6
39,28013546,1500289912,12,16.4
40,28027224,1500289917,5,15.3
41,28040909,1500289923,6,15.4
42,28054600,1500289927,4,15.6
43,28040902,1500289972,45,16.3
44,28054593,1500289983,11,14.9
45,28068291,1500289990,7,10.6
46,28081996,1500289994,4,10.9
47,28095707,1500290001,7,10.6
48,28081989,1500290024,23,12.4
49,28068278,1500290054,30,14.2
50,28081983,1500290062,8,14.5
51,28068272,1500290111,49,18.8
52,28054567,1500290130,19,20.3
53,28068265,1500290141,11,16.9
54,28081970,1500290151,10,16.8
55,28095681,1500290160,9,17
56,28081963,1500290236,76,24.2
57,28068252,1500290251,15,25
58,28054547,1500290264,13,24
59,28068245,1500290268,4,21.4
60,28054540,1500290283,15,22.1
61,28040842,1500290304,21,19.3
62,28054533,1500290310,6,18
63,28068231,1500290316,6,17.5
64,28081936,1500290320,4,16.9
65,28095647,1500290331,11,17.1
66,28081929,1500290349,18,11.3
67,28068218,1500290413,64,16.2
68,28081923,1500290418,5,15.4
69,28095634,1500290424,6,15.6
70,28109352,1500290435,11,15.2
71,28095627,1500290464,29,16
72,28109345,1500290471,7,16.1
73,28095620,1500290492,21,17.6
74,28109338,1500290493,1,17.3
75,28123063,1500290502,9,17.1
76,28109332,1500290581,79,23.2
77,28123057,1500290584,3,17.1
78,28109326,1500290603,19,18.5
79,28095601,1500290619,16,19.5
80,28109319,1500290629,10,19.4
81,28095594,1500290643,14,17.9
82,28081876,1500290663,20,19.2
83,28068165,1500290681,18,18.9
84,28081870,1500290683,2,19
85,28068159,1500290705,22,20.3
86,28081864,1500290717,12,13.6
87,28068153,1500290734,17,15
88,28081858,1500290736,2,13.3
89,28068147,1500290750,14,13.1
90,28081852,1500290755,5,12.6
91,28068141,1500290790,35,14.7
92,28081846,1500290796,6,13.3
93,28095557,1500290803,7,12.2
