num, diff, time, interval, avg
3,27959006,1500300657,75,75
4,27972657,1500300664,7,41
5,27958999,1500300686,22,34.666666666666664
6,27945348,1500300709,23,31.75
7,27958993,1500300716,7,26.8
8,27972644,1500300724,8,23.666666666666668
9,27958986,1500300751,27,24.142857142857142
10,27972637,1500300754,3,21.5
11,27958979,1500300784,30,22.444444444444443
12,27972630,1500300792,8,21
13,27986288,1500300798,6,14.1
14,27972623,1500300812,14,14.8
15,27986281,1500300824,12,13.8
16,27999946,1500300836,12,12.7
17,28013617,1500300844,8,12.8
18,28027295,1500300850,6,12.6
19,28040980,1500300862,12,11.1
20,28027289,1500300884,22,13
21,28040974,1500300892,8,10.8
22,28054665,1500300897,5,10.5
23,28068363,1500300903,6,10.5
24,28082068,1500300905,2,9.3
25,28068357,1500300934,29,11
26,28082062,1500300945,11,10.9
27,28068351,1500300964,19,12
28,28082056,1500300967,3,11.7
29,28095767,1500300977,10,11.5
30,28082049,1500301007,30,12.3
31,28095760,1500301017,10,12.5
32,28109478,1500301029,12,13.2
33,28123203,1500301035,6,13.2
34,28109471,1500301051,16,14.6
35,28123196,1500301056,5,12.2
36,28136928,1500301064,8,11.9
37,28150666,1500301069,5,10.5
38,28136921,1500301104,35,13.7
39,28150659,1500301108,4,13.1
40,28164404,1500301111,3,10.4
41,28178156,1500301112,1,9.5
42,28191914,1500301120,8,9.1
43,28205679,1500301130,10,9.5
44,28219451,1500301135,5,8.4
45,28233230,1500301138,3,8.2
46,28219445,1500301170,32,10.6
47,28233224,1500301181,11,11.2
48,28247009,1500301189,8,8.5
49,28260801,1500301201,12,9.3
50,28274600,1500301209,8,9.8
51,28288405,1500301212,3,10
52,28302217,1500301219,7,9.9
53,28316036,1500301227,8,9.7
54,28329862,1500301239,12,10.4
55,28343694,1500301246,7,10.8
56,28329855,1500301259,13,8.9
57,28343687,1500301269,10,8.8
58,28329848,1500301286,17,9.7
59,28343680,1500301289,3,8.8
60,28329841,1500301306,17,9.7
61,28316009,1500301324,18,11.2
62,28329835,1500301330,6,11.1
63,28316003,1500301348,18,12.1
64,28329829,1500301360,12,12.1
65,28315997,1500301377,17,13.1
66,28302171,1500301391,14,13.2
67,28288352,1500301423,32,15.4
68,28302164,1500301429,6,14.3
69,28288345,1500301449,20,16
70,28302157,1500301453,4,14.7
71,28288338,1500301469,16,14.5
72,28302150,1500301473,4,14.3
73,28315969,1500301481,8,13.3
74,28329795,1500301486,5,12.6
75,28315963,1500301510,24,13.3
76,28329789,1500301513,3,12.2
77,28315957,1500301526,13,10.3
78,28302131,1500301563,37,13.4
79,28288312,1500301584,21,13.5
80,28274500,1500301601,17,14.8
81,28260695,1500301687,86,21.8
82,28274494,1500301691,4,21.8
83,28288299,1500301698,7,21.7
84,28302111,1500301705,7,21.9
85,28315930,1500301713,8,20.3
86,28302104,1500301743,30,23
87,28288285,1500301756,13,23
88,28302097,1500301759,3,19.6
89,28315916,1500301761,2,17.7
90,28329742,1500301764,3,16.3
91,28343574,1500301774,10,8.7
92,28329735,1500301817,43,12.6
93,28315903,1500301844,27,14.6
94,28302077,1500301878,34,17.3
95,28288258,1500301894,16,18.1
96,28302070,1500301897,3,15.4
97,28288251,1500301919,22,16.3
98,28302063,1500301922,3,16.3
99,28288244,1500301951,29,19
100,28274432,1500301983,32,21.9
101,28288237,1500301994,11,22
102,28302049,1500302000,6,18.3
103,28288230,1500302057,57,21.3
104,28274418,1500302090,33,21.2
105,28288223,1500302093,3,19.9
106,28302035,1500302098,5,20.1
107,28315854,1500302099,1,18
108,28302028,1500302141,42,21.9
109,28288209,1500302188,47,23.7
110,28302021,1500302189,1,20.6
111,28288202,1500302216,27,22.2
112,28274390,1500302255,39,25.5
113,28260585,1500302302,47,24.5
114,28246786,1500302325,23,23.5
115,28260578,1500302333,8,24
116,28246779,1500302349,16,25.1
117,28232987,1500302362,13,26.3
118,28246772,1500302373,11,23.2
119,28260564,1500302383,10,19.5
120,28274363,1500302389,6,20
121,28288168,1500302393,4,17.7
122,28274356,1500302435,42,18
123,28260551,1500302451,16,14.9
124,28274350,1500302455,4,13
125,28260545,1500302475,20,14.2
126,28246746,1500302494,19,14.5
127,28260538,1500302497,3,13.5
128,28274337,1500302500,3,12.7
129,28288142,1500302511,11,12.8
130,28274330,1500302553,42,16.4
131,28288135,1500302560,7,16.7
132,28274323,1500302596,36,16.1
133,28260518,1500302659,63,20.8
134,28274317,1500302671,12,21.6
135,28288122,1500302674,3,19.9
136,28301934,1500302681,7,18.7
137,28315753,1500302686,5,18.9
138,28301927,1500302700,14,20
139,28288108,1500302715,15,20.4
140,28301920,1500302718,3,16.5
141,28288101,1500302745,27,18.5
142,28274289,1500302779,34,18.3
143,28260484,1500302797,18,13.8
144,28246685,1500302840,43,16.9
145,28260477,1500302844,4,17
146,28246678,1500302862,18,18.1
147,28260470,1500302867,5,18.1
148,28246671,1500302898,31,19.8
149,28232879,1500302918,20,20.3
150,28219094,1500302942,24,22.4
151,28232872,1500302954,12,20.9
152,28246657,1500302955,1,17.6
153,28260449,1500302960,5,16.3
154,28274248,1500302969,9,12.9
155,28288053,1500302971,2,12.7
156,28301865,1500302980,9,11.8
157,28315684,1500302988,8,12.1
158,28329510,1500303000,12,10.2
159,28343342,1500303008,8,9
160,28357181,1500303010,2,6.8
161,28371027,1500303015,5,6.1
162,28384880,1500303019,4,6.4
163,28371021,1500303033,14,7.3
164,28384874,1500303044,11,7.5
165,28398733,1500303048,4,7.7
166,28384867,1500303075,27,9.5
167,28398726,1500303087,12,9.9
168,28412592,1500303097,10,9.7
169,28426465,1500303101,4,9.3
170,28440345,1500303106,5,9.6
171,28454231,1500303110,4,9.5
172,28468124,1500303118,8,9.9
173,28454224,1500303169,51,13.6
174,28468117,1500303181,12,13.7
175,28482017,1500303185,4,13.7
176,28495924,1500303187,2,11.2
177,28482010,1500303206,19,11.9
178,28468103,1500303240,34,14.3
179,28482003,1500303247,7,14.6
180,28495910,1500303257,10,15.1
181,28509824,1500303265,8,15.5
182,28523744,1500303266,1,14.8
183,28537671,1500303270,4,10.1
184,28551605,1500303274,4,9.3
185,28537664,1500303300,26,11.5
186,28551598,1500303304,4,11.7
187,28537657,1500303328,24,12.2
188,28523723,1500303376,48,13.6
189,28537650,1500303387,11,14
