num, diff, time, interval, avg
3,27959006,1502872874,74,74
4,27945355,1502872949,75,74.5
5,27931710,1502872978,29,59.333333333333336
6,27945348,1502872984,6,46
7,27958993,1502872987,3,37.4
8,27945342,1502873022,35,37
9,27931697,1502873049,27,35.57142857142857
10,27918059,1502873081,32,35.125
11,27931690,1502873088,7,32
12,27918052,1502873114,26,31.4
13,27931683,1502873122,8,24.8
14,27945321,1502873125,3,17.6
15,27958966,1502873131,6,15.3
16,27972617,1502873139,8,15.5
17,27986275,1502873141,2,15.4
18,27999940,1502873151,10,12.9
19,27986269,1502873183,32,13.4
20,27972604,1502873200,17,11.9
21,27958946,1502873216,16,12.8
22,27945295,1502873241,25,12.7
23,27958940,1502873248,7,12.6
24,27945289,1502873309,61,18.4
25,27931644,1502873345,36,21.4
26,27945282,1502873349,4,21
27,27931637,1502873366,17,22.5
28,27945275,1502873372,6,22.1
29,27931630,1502873398,26,21.5
30,27945268,1502873406,8,20.6
31,27958913,1502873414,8,19.8
32,27972564,1502873425,11,18.4
33,27958906,1502873446,21,19.8
34,27945255,1502873461,15,15.2
35,27931610,1502873481,20,13.6
36,27945248,1502873492,11,14.3
37,27958893,1502873493,1,12.7
38,27945242,1502873513,20,14.1
39,27958887,1502873520,7,12.2
40,27945236,1502873548,28,14.2
41,27931591,1502873566,18,15.2
42,27945229,1502873574,8,14.9
43,27958874,1502873583,9,13.7
44,27972525,1502873587,4,12.6
45,27958867,1502873604,17,12.3
46,27972518,1502873610,6,11.8
47,27958860,1502873628,18,13.5
48,27945209,1502873656,28,14.3
49,27958854,1502873666,10,14.6
50,27972505,1502873669,3,12.1
51,27958847,1502873683,14,11.7
52,27945196,1502873703,20,12.9
53,27958841,1502873705,2,12.2
54,27945190,1502873721,16,13.4
55,27931545,1502873736,15,13.2
56,27945183,1502873741,5,13.1
57,27958828,1502873746,5,11.8
58,27972479,1502873753,7,9.7
59,27986137,1502873755,2,8.9
60,27999802,1502873763,8,9.4
61,28013473,1502873768,5,8.5
62,28027151,1502873772,4,6.9
63,28040836,1502873783,11,7.8
64,28027145,1502873812,29,9.1
65,28013460,1502873829,17,9.3
66,27999782,1502873850,21,10.9
67,27986111,1502873875,25,12.9
68,27999776,1502873882,7,12.9
69,28013447,1502873887,5,13.2
70,27999769,1502873908,21,14.5
71,28013440,1502873911,3,14.3
72,28027118,1502873915,4,14.3
73,28013433,1502873928,13,14.5
74,28027111,1502873940,12,12.8
75,28040796,1502873945,5,11.6
76,28054487,1502873948,3,9.8
77,28068185,1502873955,7,8
78,28081890,1502873965,10,8.3
79,28095601,1502873968,3,8.1
80,28109319,1502873980,12,7.2
81,28095594,1502874007,27,9.6
82,28081876,1502874026,19,11.1
83,28068165,1502874066,40,13.8
84,28081870,1502874069,3,12.9
85,28095581,1502874074,5,12.9
86,28109299,1502874084,10,13.6
87,28123024,1502874092,8,13.7
88,28136755,1502874100,8,13.5
89,28150493,1502874106,6,13.8
90,28164238,1502874117,11,13.7
91,28150486,1502874137,20,13
92,28164231,1502874142,5,11.6
93,28150479,1502874158,16,9.2
94,28164224,1502874161,3,9.2
95,28177976,1502874166,5,9.2
96,28191734,1502874178,12,9.4
97,28205499,1502874187,9,9.5
98,28219271,1502874190,3,9
99,28233049,1502874202,12,9.6
100,28246834,1502874208,6,9.1
101,28260626,1502874218,10,8.1
102,28274425,1502874222,4,8
103,28260620,1502874240,18,8.2
104,28246821,1502874291,51,13
105,28260613,1502874297,6,13.1
106,28246814,1502874333,36,15.5
107,28260606,1502874337,4,15
108,28246807,1502874358,21,16.8
109,28260599,1502874362,4,16
110,28274398,1502874363,1,15.5
111,28288203,1502874367,4,14.9
112,28302015,1502874370,3,14.8
113,28315834,1502874381,11,14.1
114,28302008,1502874398,17,10.7
115,28315827,1502874408,10,11.1
116,28302001,1502874421,13,8.8
117,28288182,1502874459,38,12.2
118,28274370,1502874482,23,12.4
119,28260565,1502874515,33,15.3
120,28246766,1502874528,13,16.5
121,28260558,1502874537,9,17
122,28246759,1502874553,16,18.3
123,28260551,1502874556,3,17.5
124,28274350,1502874565,9,16.7
125,28288155,1502874577,12,16.9
126,28274343,1502874601,24,18
127,28260538,1502874631,30,17.2
128,28274337,1502874638,7,15.6
129,28288142,1502874646,8,13.1
130,28301954,1502874647,1,11.9
131,28315773,1502874655,8,11.8
132,28301947,1502874672,17,11.9
133,28315766,1502874674,2,11.8
134,28329592,1502874680,6,11.5
135,28343424,1502874689,9,11.2
136,28357263,1502874693,4,9.2
137,28371109,1502874699,6,6.8
138,28357256,1502874719,20,8.1
139,28371102,1502874731,12,8.5
140,28384955,1502874740,9,9.3
141,28398814,1502874749,9,9.4
142,28412680,1502874753,4,8.1
143,28398807,1502874772,19,9.8
144,28384941,1502874791,19,11.1
145,28371082,1502874811,20,12.2
146,28357229,1502874842,31,14.9
147,28371075,1502874851,9,15.2
148,28384928,1502874860,9,14.1
149,28371069,1502874890,30,15.9
150,28384922,1502874893,3,15.3
151,28371063,1502874919,26,17
152,28357210,1502874947,28,19.4
153,28371056,1502874951,4,17.9
154,28357203,1502874967,16,17.6
155,28371049,1502874974,7,16.3
156,28357196,1502875000,26,15.8
157,28371042,1502875003,3,15.2
158,28384895,1502875004,1,14.4
159,28371036,1502875021,17,13.1
160,28384889,1502875026,5,13.3
161,28371030,1502875040,14,12.1
162,28357177,1502875075,35,12.8
163,28343331,1502875088,13,13.7
164,28329492,1502875117,29,15
165,28315660,1502875185,68,21.1
166,28301834,1502875203,18,20.3
167,28288015,1502875244,41,24.1
168,28301827,1502875249,5,24.5
169,28288008,1502875271,22,25
170,28274196,1502875299,28,27.3
171,28260391,1502875327,28,28.7
172,28274190,1502875330,3,25.5
173,28287995,1502875342,12,25.4
174,28301807,1502875346,4,22.9
175,28287988,1502875363,17,17.8
176,28274176,1502875382,19,17.9
177,28287981,1502875387,5,14.3
178,28274169,1502875406,19,15.7
179,28287974,1502875418,12,14.7
180,28274162,1502875436,18,13.7
181,28287967,1502875444,8,11.7
182,28274155,1502875474,30,14.4
183,28287960,1502875481,7,13.9
184,28301772,1502875489,8,14.3
185,28287953,1502875506,17,14.3
186,28301765,1502875512,6,13
