num, diff, time, interval, avg
3,27986322,1500626288,12,12
4,27972657,1500626303,15,13.5
5,27986315,1500626308,5,10.666666666666666
6,27972650,1500626371,63,23.75
7,27958992,1500626390,19,22.8
8,27945341,1500626407,17,21.833333333333332
9,27931696,1500626450,43,24.857142857142858
10,27945334,1500626452,2,22
11,27958979,1500626457,5,20.11111111111111
12,27945328,1500626474,17,19.8
13,27958973,1500626477,3,18.9
14,27945322,1500626502,25,19.9
15,27931677,1500626520,18,21.2
16,27945315,1500626525,5,15.4
17,27958960,1500626529,4,13.9
18,27972611,1500626532,3,12.5
19,27986269,1500626539,7,8.9
20,27972604,1500626573,34,12.1
21,27986262,1500626575,2,11.8
22,27999927,1500626581,6,10.7
23,28013598,1500626585,4,10.8
24,27999920,1500626612,27,11
25,27986249,1500626644,32,12.4
26,27999914,1500626648,4,12.3
27,27986243,1500626707,59,17.8
28,27972578,1500626761,54,22.9
29,27986236,1500626765,4,22.6
30,27999901,1500626769,4,19.6
31,27986230,1500626787,18,21.2
32,27999895,1500626798,11,21.7
33,28013566,1500626808,10,22.3
34,28027244,1500626818,10,20.6
35,28013559,1500626831,13,18.7
36,27999881,1500626844,13,19.6
37,28013552,1500626846,2,13.9
38,28027230,1500626851,5,9
39,28040915,1500626859,8,9.4
40,28054606,1500626862,3,9.3
41,28040908,1500626891,29,10.4
42,28054599,1500626896,5,9.8
43,28068297,1500626902,6,9.4
44,28054592,1500626931,29,11.3
45,28068290,1500626934,3,10.3
46,28081995,1500626936,2,9.2
47,28095706,1500626938,2,9.2
48,28109424,1500626946,8,9.5
49,28123149,1500626954,8,9.5
50,28136881,1500626956,2,9.4
51,28150619,1500626963,7,7.2
52,28164364,1500626968,5,7.2
53,28150612,1500626995,27,9.3
54,28136867,1500627016,21,8.5
55,28150605,1500627019,3,8.5
56,28164350,1500627024,5,8.8
57,28150598,1500627037,13,9.9
58,28164343,1500627047,10,10.1
59,28178095,1500627054,7,10
60,28191853,1500627065,11,10.9
61,28205618,1500627070,5,10.7
62,28219390,1500627074,4,10.6
63,28233168,1500627077,3,8.2
64,28246953,1500627089,12,7.3
65,28260745,1500627092,3,7.3
66,28246946,1500627111,19,8.7
67,28260738,1500627120,9,8.3
68,28274537,1500627131,11,8.4
69,28288342,1500627137,6,8.3
70,28302154,1500627140,3,7.5
71,28288335,1500627154,14,8.4
72,28302147,1500627163,9,8.9
73,28315966,1500627173,10,9.6
74,28329792,1500627179,6,9
75,28315960,1500627209,30,11.7
76,28329786,1500627211,2,10
77,28315954,1500627234,23,11.4
78,28329780,1500627237,3,10.6
79,28315948,1500627255,18,11.8
80,28329774,1500627267,12,12.7
81,28315942,1500627318,51,16.4
82,28329768,1500627325,7,16.2
83,28343600,1500627336,11,16.3
84,28357439,1500627339,3,16
85,28343593,1500627362,23,15.3
86,28329754,1500627376,14,16.5
87,28315922,1500627399,23,16.5
88,28329748,1500627405,6,16.8
89,28343580,1500627406,1,15.1
90,28357419,1500627409,3,14.2
91,28371265,1500627416,7,9.8
92,28385118,1500627425,9,10
93,28398977,1500627434,9,9.8
94,28412843,1500627439,5,10
95,28426716,1500627442,3,8
96,28440596,1500627445,3,6.9
97,28454483,1500627448,3,4.9
98,28440590,1500627494,46,8.9
99,28454477,1500627506,12,10
100,28440584,1500627521,15,11.2
101,28426697,1500627537,16,12.1
102,28412817,1500627560,23,13.5
103,28426690,1500627564,4,13
104,28412810,1500627577,13,13.8
105,28398937,1500627592,15,15
106,28385071,1500627609,17,16.4
107,28371212,1500627624,15,17.6
108,28357359,1500627645,21,15.1
109,28343513,1500627676,31,17
110,28357352,1500627682,6,16.1
111,28371198,1500627691,9,15.4
112,28385051,1500627700,9,14
113,28398910,1500627710,10,14.6
114,28412776,1500627717,7,14
115,28426649,1500627729,12,13.7
116,28412769,1500627763,34,15.4
117,28398896,1500628205,442,58.1
118,28385030,1500628435,230,79
119,28398889,1500628447,12,77.1
120,28412755,1500628454,7,77.2
121,28398882,1500628554,100,86.3
122,28385016,1500628749,195,104.9
123,28371157,1500628808,59,109.8
124,28357304,1500629055,247,133.8
125,28343458,1500629136,81,140.7
126,28329619,1500629177,41,141.4
127,28315787,1500629302,125,109.7
128,28301961,1500629345,43,91
