num, diff, time, interval, avg
3,27959006,1504000294,17,17
4,27945355,1504000309,15,16
5,27959000,1504000321,12,14.666666666666666
6,27945349,1504000346,25,17.25
7,27958994,1504000357,11,16
8,27972645,1504000361,4,14
9,27986303,1504000367,6,12.857142857142858
10,27999968,1504000371,4,11.75
11,28013639,1504000375,4,10.88888888888889
12,27999961,1504000402,27,12.5
13,28013632,1504000406,4,11.2
14,28027310,1504000409,3,10
15,28040995,1504000414,5,9.3
16,28027304,1504000439,25,9.3
17,28013619,1504000453,14,9.6
18,27999941,1504000471,18,11
19,28013612,1504000478,7,11.1
20,28027290,1504000480,2,10.9
21,28040975,1504000484,4,10.9
22,28054666,1504000494,10,9.2
23,28068364,1504000498,4,9.2
24,28082069,1504000507,9,9.8
25,28095780,1504000516,9,10.2
26,28109498,1504000519,3,8
27,28123223,1504000525,6,7.2
28,28109491,1504000541,16,7
29,28095766,1504000569,28,9.1
30,28082048,1504000582,13,10.2
31,28095759,1504000589,7,10.5
32,28109477,1504000592,3,9.8
33,28123202,1504000602,10,10.4
34,28136934,1504000608,6,10.1
35,28150672,1504000614,6,9.8
36,28164417,1504000622,8,10.3
37,28150665,1504000645,23,12
38,28164410,1504000648,3,10.7
39,28178162,1504000655,7,8.6
40,28164404,1504000712,57,13
41,28178156,1504000717,5,12.8
42,28164398,1504000732,15,14
43,28150646,1504000788,56,18.6
44,28164391,1504000798,10,19
45,28178143,1504000808,10,19.4
46,28191901,1504000817,9,19.5
47,28178136,1504000832,15,18.7
48,28191894,1504000838,6,19
49,28205659,1504000847,9,19.2
50,28219431,1504000859,12,14.7
51,28205652,1504000875,16,15.8
52,28219424,1504000885,10,15.3
53,28233203,1504000890,5,10.2
54,28219418,1504000905,15,10.7
55,28205639,1504000920,15,11.2
56,28191867,1504000945,25,12.8
57,28205632,1504000953,8,12.1
58,28191860,1504000972,19,13.4
59,28178095,1504000994,22,14.7
60,28164337,1504001007,13,14.8
61,28150585,1504001053,46,17.8
62,28164330,1504001062,9,17.7
63,28150578,1504001082,20,19.2
64,28164323,1504001088,6,18.3
65,28178075,1504001096,8,17.6
66,28164317,1504001111,15,16.6
67,28178069,1504001120,9,16.7
68,28191827,1504001125,5,15.3
69,28178062,1504001151,26,15.7
70,28191820,1504001159,8,15.2
71,28205585,1504001169,10,11.6
72,28219357,1504001179,10,11.7
73,28205579,1504001218,39,13.6
74,28219351,1504001229,11,14.1
75,28233129,1504001233,4,13.7
76,28246914,1504001243,10,13.2
77,28233122,1504001302,59,18.2
78,28246907,1504001314,12,18.9
79,28260699,1504001319,5,16.8
80,28246900,1504001342,23,18.3
81,28260692,1504001347,5,17.8
82,28274491,1504001351,4,17.2
83,28288296,1504001354,3,13.6
84,28302108,1504001359,5,13
85,28288289,1504001378,19,14.5
86,28302101,1504001383,5,14
87,28315920,1504001388,5,8.6
88,28329746,1504001391,3,7.7
89,28315914,1504001406,15,8.7
90,28302088,1504001440,34,9.8
91,28288269,1504001457,17,11
92,28274457,1504001517,60,16.6
93,28260652,1504001533,16,17.9
94,28274451,1504001538,5,17.9
95,28260646,1504001559,21,18.1
96,28274445,1504001562,3,17.9
97,28260640,1504001580,18,19.2
98,28274439,1504001582,2,19.1
99,28260634,1504001600,18,19.4
100,28246835,1504001614,14,17.4
101,28233043,1504001640,26,18.3
102,28219258,1504001674,34,15.7
103,28233036,1504001686,12,15.3
104,28219251,1504001713,27,17.5
105,28205473,1504001732,19,17.3
106,28191701,1504001751,19,18.9
107,28205466,1504001755,4,17.5
108,28219238,1504001766,11,18.4
109,28233016,1504001776,10,17.6
110,28219231,1504001815,39,20.1
111,28233009,1504001817,2,17.7
112,28246794,1504001829,12,15.5
113,28233002,1504001867,38,18.1
114,28219217,1504001897,30,18.4
115,28232995,1504001899,2,16.7
116,28246780,1504001901,2,15
117,28232988,1504001948,47,19.3
