num, diff, time, interval, avg
3,27959006,1503925536,25,25
4,27972657,1503925542,6,15.5
5,27986315,1503925554,12,14.333333333333334
6,27972650,1503925583,29,18
7,27986308,1503925595,12,16.8
8,27999973,1503925602,7,15.166666666666666
9,27986302,1503925619,17,15.428571428571429
10,27999967,1503925625,6,14.25
11,28013638,1503925630,5,13.222222222222221
12,28027316,1503925635,5,12.4
13,28041001,1503925639,4,10.3
14,28054692,1503925650,11,10.8
15,28040994,1503925672,22,11.8
16,28027303,1503925690,18,10.7
17,28040988,1503925694,4,9.9
18,28054679,1503925699,5,9.7
19,28068377,1503925702,3,8.3
20,28082082,1503925706,4,8.1
21,28095793,1503925715,9,8.5
22,28082075,1503925739,24,10.4
23,28095786,1503925744,5,10.5
24,28109504,1503925752,8,10.2
25,28123229,1503925758,6,8.6
26,28136961,1503925763,5,7.3
27,28123223,1503925779,16,8.5
28,28109491,1503925800,21,10.1
29,28123216,1503925805,5,10.3
30,28136948,1503925808,3,10.2
31,28123210,1503925832,24,11.7
32,28136942,1503925839,7,10
33,28150680,1503925849,10,10.5
34,28136935,1503925864,15,11.2
35,28150673,1503925875,11,11.7
36,28136928,1503925894,19,13.1
37,28150666,1503925896,2,11.7
38,28164411,1503925897,1,9.7
39,28150659,1503925917,20,11.2
40,28164404,1503925927,10,11.9
41,28150652,1503925940,13,10.8
42,28164397,1503925943,3,10.4
43,28178149,1503925950,7,10.1
44,28191907,1503925951,1,8.7
45,28205672,1503925963,12,8.8
46,28219444,1503925971,8,7.7
47,28233223,1503925977,6,8.1
48,28247008,1503925980,3,8.3
49,28260800,1503925985,5,6.8
50,28274599,1503925987,2,6
51,28288404,1503925994,7,5.4
52,28302216,1503926000,6,5.7
53,28288397,1503926084,84,13.4
54,28302209,1503926090,6,13.9
55,28316028,1503926099,9,13.6
56,28329854,1503926106,7,13.5
57,28343686,1503926114,8,13.7
58,28329847,1503926130,16,15
59,28316015,1503926146,16,16.1
60,28329841,1503926149,3,16.2
61,28343673,1503926161,12,16.7
62,28329834,1503926212,51,21.2
63,28316002,1503926235,23,15.1
64,28329828,1503926238,3,14.8
65,28343660,1503926248,10,14.9
66,28329821,1503926264,16,15.8
67,28315989,1503926280,16,16.6
68,28302163,1503926316,36,18.6
69,28288344,1503926336,20,19
70,28274532,1503926373,37,22.4
71,28288337,1503926379,6,21.8
72,28274525,1503926392,13,18
73,28288330,1503926401,9,16.6
74,28302142,1503926413,12,17.5
75,28288323,1503926438,25,19
76,28274511,1503926480,42,21.6
77,28288316,1503926486,6,20.6
78,28274504,1503926500,14,18.4
79,28260699,1503926517,17,18.1
80,28274498,1503926520,3,14.7
81,28260693,1503926572,52,19.3
82,28274492,1503926575,3,18.3
83,28288297,1503926584,9,18.3
84,28274485,1503926598,14,18.5
85,28260680,1503926613,15,17.5
86,28274479,1503926618,5,13.8
87,28288284,1503926626,8,14
88,28302096,1503926632,6,13.2
89,28315915,1503926633,1,11.6
90,28302089,1503926664,31,14.4
91,28315908,1503926667,3,9.5
92,28329734,1503926671,4,9.6
93,28343566,1503926678,7,9.4
94,28329727,1503926715,37,11.7
95,28343559,1503926719,4,10.6
96,28357398,1503926728,9,11
97,28371244,1503926737,9,11.1
98,28385097,1503926742,5,11
99,28398956,1503926749,7,11.6
100,28412822,1503926753,4,8.9
101,28426695,1503926755,2,8.8
102,28440575,1503926764,9,9.3
103,28454461,1503926765,1,8.7
104,28440568,1503926787,22,7.2
105,28454454,1503926794,7,7.5
106,28468347,1503926800,6,7.2
107,28482247,1503926810,10,7.3
108,28468340,1503926834,24,9.2
109,28454440,1503926853,19,10.4
110,28468333,1503926856,3,10.3
111,28482233,1503926861,5,10.6
112,28496140,1503926865,4,10.1
113,28510054,1503926877,12,11.2
114,28523974,1503926888,11,10.1
115,28537901,1503926892,4,9.8
116,28523967,1503926906,14,10.6
117,28537894,1503926909,3,9.9
118,28551828,1503926913,4,7.9
119,28565769,1503926919,6,6.6
120,28551821,1503926935,16,7.9
121,28565762,1503926939,4,7.8
122,28579710,1503926944,5,7.9
123,28593664,1503926949,5,7.2
124,28579703,1503926973,24,8.5
125,28565749,1503926999,26,10.7
126,28579697,1503927003,4,9.7
127,28565743,1503927021,18,11.2
128,28579691,1503927022,1,10.9
129,28593645,1503927025,3,10.6
