num, diff, time, interval, avg
3,27986322,1503649100,7,7
4,27972657,1503649125,25,16
5,27986315,1503649136,11,14.333333333333334
6,27972650,1503649151,15,14.5
7,27986308,1503649155,4,12.4
8,27999973,1503649158,3,10.833333333333334
9,28013644,1503649160,2,9.571428571428571
10,28027322,1503649162,2,8.625
11,28013637,1503649199,37,11.777777777777779
12,27999959,1503649232,33,13.9
13,27986288,1503649249,17,14.9
14,27999953,1503649250,1,12.5
15,27986282,1503649272,22,13.6
16,27972617,1503649291,19,14
17,27958959,1503649313,22,15.8
18,27945308,1503649367,54,20.9
19,27931663,1503649380,13,22
20,27945301,1503649382,2,22
21,27958946,1503649392,10,19.3
22,27972597,1503649402,10,17
23,27958939,1503649427,25,17.8
24,27972590,1503649431,4,18.1
25,27986248,1503649439,8,16.7
26,27972583,1503649463,24,17.2
27,27958925,1503649483,20,17
28,27945274,1503649507,24,14
29,27958919,1503649519,12,13.9
30,27972570,1503649526,7,14.4
31,27986228,1503649527,1,13.5
32,27972563,1503649551,24,14.9
33,27986221,1503649559,8,13.2
34,27999886,1503649563,4,13.2
35,28013557,1503649572,9,13.3
36,28027235,1503649575,3,11.2
37,28040920,1503649577,2,9.4
38,28027229,1503649591,14,8.4
39,28013544,1503649604,13,8.5
40,28027222,1503649612,8,8.6
41,28040907,1503649622,10,9.5
42,28054598,1503649633,11,8.2
43,28068296,1503649636,3,7.7
44,28082001,1503649648,12,8.5
45,28095712,1503649653,5,8.1
46,28109430,1503649662,9,8.7
47,28095705,1503649720,58,14.3
48,28081987,1503649740,20,14.9
49,28095698,1503649746,6,14.2
50,28109416,1503649755,9,14.3
51,28095691,1503649778,23,15.6
52,28109409,1503649784,6,15.1
53,28123134,1503649786,2,15
54,28136865,1503649790,4,14.2
55,28150603,1503649798,8,14.5
56,28136858,1503649812,14,15
57,28150596,1503649817,5,9.7
58,28164341,1503649820,3,8
59,28150589,1503649841,21,9.5
60,28164334,1503649848,7,9.3
61,28150582,1503649861,13,8.3
62,28164327,1503649865,4,8.1
63,28150575,1503649885,20,9.9
64,28164320,1503649890,5,10
65,28178072,1503649899,9,10.1
66,28164314,1503649934,35,12.2
67,28178066,1503649938,4,12.1
68,28164308,1503649953,15,13.3
69,28178060,1503649959,6,11.8
70,28164302,1503649972,13,12.4
71,28178054,1503649982,10,12.1
72,28191812,1503649993,11,12.8
73,28205577,1503650001,8,11.6
74,28191805,1503650023,22,13.3
75,28205570,1503650032,9,13.3
76,28219342,1503650041,9,10.7
77,28233120,1503650047,6,10.9
78,28246905,1503650050,3,9.7
79,28260697,1503650053,3,9.4
80,28246898,1503650076,23,10.4
81,28233106,1503650089,13,10.7
82,28246891,1503650098,9,10.5
83,28260683,1503650107,9,10.6
84,28274482,1503650119,12,9.6
85,28260677,1503650140,21,10.8
86,28274476,1503650146,6,10.5
87,28288281,1503650151,5,10.4
88,28274469,1503650185,34,13.5
89,28288274,1503650187,2,13.4
90,28274462,1503650210,23,13.4
91,28288267,1503650215,5,12.6
92,28302079,1503650223,8,12.5
