num, diff, time, interval, avg
3,27986322,1503668783,9,9
4,27972657,1503668821,38,23.5
5,27958999,1503668841,20,22.333333333333332
6,27945348,1503668871,30,24.25
7,27958993,1503668874,3,20
8,27972644,1503668879,5,17.5
9,27986302,1503668884,5,15.714285714285714
10,27999967,1503668885,1,13.875
11,27986296,1503668909,24,15
12,27972631,1503668930,21,15.6
13,27986289,1503668938,8,15.5
14,27972624,1503668955,17,13.4
15,27986282,1503668958,3,11.7
16,27972617,1503668971,13,10
17,27986275,1503668975,4,10.1
18,27999940,1503668985,10,10.6
19,27986269,1503669004,19,12
20,27972604,1503669051,47,16.6
21,27986262,1503669056,5,14.7
22,27999927,1503669058,2,12.8
23,28013598,1503669066,8,12.8
24,28027276,1503669074,8,11.9
25,28040961,1503669082,8,12.4
26,28027270,1503669096,14,12.5
27,28040955,1503669098,2,12.3
28,28054646,1503669108,10,12.3
29,28068344,1503669120,12,11.6
30,28082049,1503669125,5,7.4
31,28068338,1503669145,20,8.9
32,28082043,1503669152,7,9.4
33,28095754,1503669158,6,9.2
34,28109472,1503669167,9,9.3
35,28095747,1503669181,14,9.9
36,28109465,1503669184,3,8.8
37,28123190,1503669195,11,9.7
38,28136922,1503669197,2,8.9
39,28150660,1503669201,4,8.1
40,28136915,1503669225,24,10
41,28150653,1503669234,9,8.9
42,28164398,1503669237,3,8.5
43,28150646,1503669252,15,9.4
44,28136901,1503669266,14,9.9
45,28123163,1503669307,41,12.6
46,28109431,1503669326,19,14.2
47,28123156,1503669329,3,13.4
48,28136888,1503669341,12,14.4
49,28123150,1503669371,30,17
50,28109418,1503669394,23,16.9
51,28123143,1503669400,6,16.6
52,28136875,1503669405,5,16.8
53,28123137,1503669440,35,18.8
54,28109405,1503669468,28,20.2
55,28123130,1503669478,10,17.1
56,28109399,1503669521,43,19.5
57,28095674,1503669543,22,21.4
58,28109392,1503669553,10,21.2
59,28095667,1503669566,13,19.5
60,28081949,1503669579,13,18.5
61,28095660,1503669580,1,18
62,28081942,1503669616,36,21.1
63,28095653,1503669622,6,18.2
64,28109371,1503669631,9,16.3
65,28123096,1503669639,8,16.1
66,28136827,1503669642,3,12.1
67,28123089,1503669671,29,12.8
68,28136820,1503669672,1,11.9
69,28150558,1503669681,9,11.5
70,28164303,1503669691,10,11.2
71,28150551,1503669706,15,12.6
72,28136806,1503669730,24,11.4
73,28123068,1503669781,51,15.9
74,28109337,1503669795,14,16.4
75,28123062,1503669800,5,16.1
76,28136793,1503669811,11,16.9
77,28123055,1503669827,16,15.6
78,28136786,1503669833,6,16.1
79,28123048,1503669856,23,17.5
80,28136779,1503669865,9,17.4
81,28123041,1503669899,34,19.3
82,28109310,1503669925,26,19.5
83,28095585,1503669942,17,16.1
84,28081867,1503669956,14,16.1
85,28068156,1503669969,13,16.9
86,28054451,1503669996,27,18.5
87,28068149,1503670002,6,17.5
88,28054444,1503670038,36,20.5
89,28040746,1503670055,17,19.9
90,28054437,1503670059,4,19.4
91,28040739,1503670072,13,17.3
92,28027048,1503670093,21,16.8
93,28013363,1503670108,15,16.6
94,28027041,1503670113,5,15.7
95,28013356,1503670137,24,16.8
96,28027034,1503670143,6,14.7
97,28040719,1503670147,4,14.5
98,28054410,1503670152,5,11.4
99,28040712,1503670169,17,11.4
100,28054403,1503670174,5,11.5
101,28068101,1503670178,4,10.6
102,28054396,1503670196,18,10.3
103,28040698,1503670230,34,12.2
104,28027007,1503670243,13,13
105,28040692,1503670255,12,11.8
106,28027001,1503670277,22,13.4
107,28040686,1503670280,3,13.3
108,28026995,1503670315,35,16.3
109,28040680,1503670322,7,15.3
110,28026989,1503670353,31,17.9
111,28040674,1503670364,11,18.6
112,28054365,1503670370,6,17.4
113,28068063,1503670377,7,14.7
114,28081768,1503670384,7,14.1
115,28068057,1503670400,16,14.5
116,28054352,1503670436,36,15.9
117,28040654,1503670462,26,18.2
118,28054345,1503670464,2,14.9
119,28068043,1503670472,8,15
120,28054338,1503670492,20,13.9
121,28040640,1503670513,21,14.9
122,28054331,1503670522,9,15.2
123,28068029,1503670530,8,15.3
124,28081734,1503670536,6,15.2
125,28095445,1503670538,2,13.8
126,28109163,1503670547,9,11.1
127,28095438,1503670562,15,10
128,28081720,1503670640,78,17.6
129,28068009,1503670654,14,18.2
130,28054304,1503670676,22,18.4
131,28068002,1503670679,3,16.6
132,28054297,1503670695,16,17.3
133,28040599,1503670715,20,18.5
134,28026908,1503670742,27,20.6
135,28040593,1503670745,3,20.7
136,28026902,1503670768,23,22.1
137,28040587,1503670771,3,20.9
138,28054278,1503670775,4,13.5
139,28067976,1503670779,4,12.5
140,28081681,1503670785,6,10.9
141,28095392,1503670796,11,11.7
142,28109110,1503670806,10,11.1
143,28122835,1503670811,5,9.6
144,28136566,1503670819,8,7.7
145,28150304,1503670829,10,8.4
146,28164049,1503670830,1,6.2
147,28150298,1503670852,22,8.1
148,28136553,1503670881,29,10.6
149,28150291,1503670891,10,11.2
150,28136546,1503670916,25,13.1
151,28122808,1503670970,54,17.4
152,28136539,1503670975,5,16.9
153,28150277,1503670986,11,17.5
154,28164022,1503670995,9,17.6
155,28177773,1503671007,12,17.8
156,28191531,1503671010,3,18
157,28205296,1503671019,9,16.7
158,28219068,1503671027,8,14.6
159,28232846,1503671039,12,14.8
160,28246631,1503671041,2,12.5
161,28260423,1503671043,2,7.3
162,28274222,1503671052,9,7.7
163,28288027,1503671061,9,7.5
164,28301839,1503671069,8,7.4
165,28315658,1503671076,7,6.9
166,28301832,1503671106,30,9.6
167,28288013,1503671140,34,12.1
