num, diff, time, interval, avg
3,27959006,1503489210,27,27
4,27972657,1503489212,2,14.5
5,27986315,1503489221,9,12.666666666666666
6,27999980,1503489231,10,12
7,28013651,1503489236,5,10.6
8,28027329,1503489241,5,9.666666666666666
9,28013644,1503489273,32,12.857142857142858
10,28027322,1503489283,10,12.5
11,28013637,1503489316,33,14.777777777777779
12,28027315,1503489322,6,13.9
13,28041000,1503489327,5,11.7
14,28054691,1503489339,12,12.7
15,28068389,1503489344,5,12.3
16,28082094,1503489356,12,12.5
17,28095805,1503489361,5,12.5
18,28109523,1503489373,12,13.2
19,28123248,1503489379,6,10.6
20,28136980,1503489388,9,10.5
21,28150718,1503489393,5,7.7
22,28136973,1503489427,34,10.5
23,28123235,1503489454,27,12.7
24,28109503,1503489467,13,12.8
25,28095778,1503489487,20,14.3
26,28109496,1503489495,8,13.9
27,28123221,1503489504,9,14.3
28,28136953,1503489516,12,14.3
29,28123215,1503489555,39,17.6
30,28136947,1503489559,4,17.1
31,28150685,1503489562,3,16.9
32,28136940,1503489583,21,15.6
33,28150678,1503489586,3,13.2
34,28164423,1503489590,4,12.3
35,28150671,1503489620,30,13.3
36,28164416,1503489625,5,13
37,28178168,1503489634,9,13
38,28191926,1503489641,7,12.5
39,28178161,1503489657,16,10.2
40,28191919,1503489669,12,11
41,28205684,1503489678,9,11.6
42,28219456,1503489681,3,9.8
43,28233235,1503489686,5,10
44,28247020,1503489689,3,9.9
45,28260812,1503489692,3,7.2
46,28274611,1503489702,10,7.7
47,28260806,1503489719,17,8.5
48,28274605,1503489725,6,8.4
49,28288410,1503489727,2,7
50,28274598,1503489747,20,7.8
51,28260793,1503489763,16,8.5
52,28274592,1503489775,12,9.4
53,28260787,1503489788,13,10.2
54,28246988,1503489801,13,11.2
55,28233196,1503489833,32,14.1
56,28246981,1503489836,3,13.4
57,28260773,1503489839,3,12
58,28274572,1503489845,6,12
59,28288377,1503489854,9,12.7
60,28302189,1503489862,8,11.5
61,28288370,1503489878,16,11.5
62,28302182,1503489881,3,10.6
63,28288363,1503489903,22,11.5
64,28302175,1503489907,4,10.6
65,28288356,1503489923,16,9
66,28302168,1503489926,3,9
67,28315987,1503489931,5,9.2
68,28302161,1503489945,14,10
69,28315980,1503489953,8,9.9
70,28302154,1503489985,32,12.3
71,28288335,1503490001,16,12.3
72,28302147,1503490006,5,12.5
73,28315966,1503490007,1,10.4
74,28302140,1503490036,29,12.9
75,28288321,1503490050,14,12.7
76,28274509,1503490077,27,15.1
77,28260704,1503490101,24,17
78,28274503,1503490112,11,16.7
79,28288308,1503490119,7,16.6
80,28274496,1503490160,41,17.5
81,28260691,1503490194,34,19.3
82,28274490,1503490205,11,19.9
83,28260685,1503490221,16,21.4
84,28274484,1503490229,8,19.3
85,28260679,1503490249,20,19.9
86,28274478,1503490258,9,18.1
87,28288283,1503490265,7,16.4
88,28274471,1503490282,17,17
89,28288276,1503490290,8,17.1
90,28302088,1503490295,5,13.5
91,28315907,1503490303,8,10.9
92,28302081,1503490320,17,11.5
93,28315900,1503490326,6,10.5
94,28302074,1503490370,44,14.1
95,28288255,1503490399,29,15
96,28274443,1503490454,55,19.6
97,28288248,1503490457,3,19.2
98,28302060,1503490462,5,18
99,28315879,1503490467,5,17.7
100,28329705,1503490469,2,17.4
101,28343537,1503490475,6,17.2
102,28357376,1503490484,9,16.4
103,28371222,1503490496,12,17
104,28385075,1503490499,3,12.9
105,28398934,1503490504,5,10.5
106,28412800,1503490505,1,5.1
107,28398927,1503490523,18,6.6
108,28412793,1503490527,4,6.5
109,28426666,1503490533,6,6.6
110,28440546,1503490535,2,6.6
111,28454432,1503490537,2,6.2
112,28468325,1503490541,4,5.7
113,28482225,1503490551,10,5.5
114,28496132,1503490555,4,5.6
115,28482218,1503490569,14,6.5
116,28468311,1503490582,13,7.7
117,28454411,1503490600,18,7.7
118,28440518,1503490640,40,11.3
119,28454404,1503490647,7,11.4
120,28468297,1503490658,11,12.3
121,28454397,1503490676,18,13.9
122,28468290,1503490687,11,14.6
123,28482190,1503490695,8,14.4
124,28496097,1503490701,6,14.6
125,28510011,1503490704,3,13.5
126,28523931,1503490711,7,12.9
127,28537858,1503490722,11,12.2
128,28551792,1503490734,12,9.4
129,28537851,1503490758,24,11.1
130,28551785,1503490769,11,11.1
131,28537844,1503490792,23,11.6
132,28551778,1503490799,7,11.2
133,28565719,1503490810,11,11.5
134,28579667,1503490813,3,11.2
135,28593621,1503490825,12,12.1
136,28607582,1503490827,2,11.6
137,28621550,1503490829,2,10.7
138,28635525,1503490840,11,10.6
139,28621543,1503490853,13,9.5
140,28635518,1503490857,4,8.8
141,28621536,1503490882,25,9
142,28635511,1503490893,11,9.4
143,28621529,1503490912,19,10.2
144,28635504,1503490919,7,10.6
145,28621522,1503490942,23,11.7
146,28635497,1503490953,11,12.6
147,28649479,1503490956,3,12.7
148,28635490,1503490970,14,13
149,28649472,1503490972,2,11.9
150,28635483,1503490996,24,13.9
151,28621501,1503491013,17,13.1
152,28635476,1503491025,12,13.2
153,28649458,1503491034,9,12.2
154,28663446,1503491036,2,11.7
155,28677441,1503491038,2,9.6
156,28691443,1503491041,3,8.8
157,28705452,1503491043,2,8.7
158,28719468,1503491045,2,7.5
159,28733491,1503491051,6,7.9
160,28719461,1503491067,16,7.1
161,28733484,1503491077,10,6.4
162,28747514,1503491083,6,5.8
163,28733478,1503491104,21,7
164,28747508,1503491105,1,6.9
165,28761544,1503491112,7,7.4
166,28775587,1503491114,2,7.3
167,28789637,1503491122,8,7.9
168,28775580,1503491140,18,9.5
169,28789630,1503491151,11,10
170,28803687,1503491158,7,9.1
171,28817751,1503491160,2,8.3
172,28803680,1503491175,15,9.2
173,28817744,1503491177,2,7.3
174,28831815,1503491187,10,8.2
175,28845893,1503491190,3,7.8
176,28859977,1503491193,3,7.9
177,28874068,1503491199,6,7.7
178,28859970,1503491215,16,7.5
179,28874061,1503491219,4,6.8
180,28888159,1503491224,5,6.6
181,28874054,1503491240,16,8
182,28888152,1503491251,11,7.6
183,28902257,1503491256,5,7.9
184,28916369,1503491260,4,7.3
185,28930488,1503491265,5,7.5
186,28944614,1503491271,6,7.8
187,28958747,1503491278,7,7.9
188,28944607,1503491310,32,9.5
189,28930474,1503491328,18,10.9
190,28944600,1503491329,1,10.5
191,28930467,1503491347,18,10.7
192,28944593,1503491355,8,10.4
193,28958726,1503491358,3,10.2
194,28972866,1503491367,9,10.7
195,28987012,1503491369,2,10.4
196,28972859,1503491382,13,11.1
197,28987005,1503491386,4,10.8
198,29001158,1503491389,3,7.9
199,29015318,1503491394,5,6.6
200,29029485,1503491399,5,7
201,29043659,1503491405,6,5.8
202,29029478,1503491420,15,6.5
203,29043652,1503491430,10,7.2
204,29029471,1503491459,29,9.2
205,29043645,1503491468,9,9.9
206,29029464,1503491483,15,10.1
207,29043638,1503491494,11,10.8
208,29057819,1503491496,2,10.7
209,29072007,1503491507,11,11.3
210,29057812,1503491530,23,13.1
211,29072000,1503491540,10,13.5
212,29086195,1503491551,11,13.1
213,29071993,1503491579,28,14.9
214,29086188,1503491589,10,13
215,29071986,1503491608,19,14
216,29057791,1503491641,33,15.8
217,29071979,1503491650,9,15.6
218,29057784,1503491675,25,17.9
219,29043596,1503491693,18,18.6
220,29057777,1503491701,8,17.1
221,29043589,1503491743,42,20.3
222,29057770,1503491749,6,19.8
223,29071958,1503491752,3,17.3
224,29057763,1503491783,31,19.4
225,29071951,1503491784,1,17.6
226,29086146,1503491793,9,15.2
227,29100348,1503491805,12,15.5
228,29114557,1503491808,3,13.3
229,29128773,1503491811,3,11.8
230,29142996,1503491814,3,11.3
