num, diff, time, interval, avg
3,27959006,1503489230,30,30
4,27972657,1503489232,2,16
5,27986315,1503489236,4,12
6,27999980,1503489242,6,10.5
7,28013651,1503489251,9,10.2
8,28027329,1503489262,11,10.333333333333334
9,28013644,1503489305,43,15
10,27999966,1503489320,15,15
11,28013637,1503489330,10,14.444444444444445
12,28027315,1503489331,1,13.1
13,28041000,1503489336,5,10.6
14,28054691,1503489343,7,11.1
15,28068389,1503489349,6,11.3
16,28082094,1503489353,4,11.1
17,28095805,1503489358,5,10.7
18,28082087,1503489375,17,11.3
19,28068376,1503489388,13,8.3
20,28082081,1503489391,3,7.1
21,28095792,1503489394,3,6.4
22,28109510,1503489398,4,6.7
23,28095785,1503489417,19,8.1
24,28109503,1503489425,8,8.2
25,28095778,1503489460,35,11.1
26,28109496,1503489470,10,11.7
27,28095771,1503489499,29,14.1
28,28082053,1503489519,20,14.4
29,28095764,1503489523,4,13.5
30,28109482,1503489531,8,14
31,28123207,1503489538,7,14.4
32,28109475,1503489558,20,16
33,28095750,1503489582,24,16.5
34,28082032,1503489611,29,18.6
35,28095743,1503489616,5,15.6
36,28109461,1503489626,10,15.6
37,28123186,1503489630,4,13.1
38,28136918,1503489639,9,12
39,28150656,1503489642,3,11.9
40,28164401,1503489650,8,11.9
41,28178153,1503489655,5,11.7
42,28191911,1503489662,7,10.4
43,28205676,1503489670,8,8.8
44,28191904,1503489704,34,9.3
45,28205669,1503489707,3,9.1
46,28219441,1503489719,12,9.3
47,28233220,1503489729,10,9.9
48,28247005,1503489739,10,10
49,28260797,1503489742,3,10
50,28274596,1503489748,6,9.8
51,28288401,1503489752,4,9.7
52,28302213,1503489759,7,9.7
53,28288394,1503489786,27,11.6
54,28274582,1503489805,19,10.1
55,28288387,1503489813,8,10.6
56,28302199,1503489822,9,10.3
57,28288380,1503489863,41,13.4
58,28302192,1503489875,12,13.6
59,28316011,1503489885,10,14.3
60,28329837,1503489894,9,14.6
61,28343669,1503489904,10,15.2
62,28357508,1503489910,6,15.1
63,28371354,1503489921,11,13.5
64,28385207,1503489930,9,12.5
65,28371348,1503489967,37,15.4
66,28357495,1503489984,17,16.2
67,28371341,1503489988,4,12.5
68,28357488,1503490002,14,12.7
69,28343642,1503490052,50,16.7
70,28329803,1503490090,38,19.6
71,28343635,1503490096,6,19.2
72,28329796,1503490118,22,20.8
73,28343628,1503490128,10,20.7
74,28329789,1503490144,16,21.4
75,28343621,1503490154,10,18.7
76,28357460,1503490155,1,17.1
77,28343614,1503490170,15,18.2
78,28357453,1503490181,11,17.9
79,28371299,1503490186,5,13.4
80,28385152,1503490193,7,10.3
81,28399011,1503490196,3,10
82,28412877,1503490200,4,8.2
83,28399004,1503490267,67,13.9
84,28385138,1503490341,74,19.7
85,28398997,1503490348,7,19.4
86,28385131,1503490364,16,20.9
87,28398990,1503490375,11,20.5
88,28412856,1503490377,2,19.6
89,28398983,1503490390,13,20.4
90,28412849,1503490402,12,20.9
91,28426722,1503490411,9,21.5
92,28412842,1503490451,40,25.1
93,28426715,1503490454,3,18.7
94,28440595,1503490457,3,11.6
95,28426708,1503490492,35,14.4
96,28440588,1503490502,10,13.8
97,28454475,1503490505,3,13
98,28468368,1503490511,6,13.4
99,28482268,1503490523,12,13.3
100,28468361,1503490539,16,13.7
101,28454461,1503490556,17,14.5
102,28468354,1503490563,7,11.2
103,28482254,1503490575,12,12.1
104,28468347,1503490591,16,13.4
105,28454447,1503490618,27,12.6
106,28468340,1503490623,5,12.1
107,28454440,1503490642,19,13.7
108,28468333,1503490648,6,13.7
109,28482233,1503490658,10,13.5
110,28468326,1503490696,38,15.7
111,28482226,1503490700,4,14.4
112,28496133,1503490704,4,14.1
113,28510047,1503490710,6,13.5
114,28523967,1503490717,7,12.6
115,28537894,1503490722,5,10.4
116,28523960,1503490739,17,11.6
117,28537887,1503490741,2,9.9
118,28551821,1503490753,12,10.5
119,28537880,1503490784,31,12.6
120,28523946,1503490799,15,10.3
121,28537873,1503490808,9,10.8
122,28523939,1503490823,15,11.9
123,28537866,1503490831,8,12.1
124,28523932,1503490853,22,13.6
125,28537859,1503490863,10,14.1
126,28551793,1503490864,1,12.5
127,28565734,1503490866,2,12.5
128,28551786,1503490883,17,13
129,28565727,1503490888,5,10.4
130,28579675,1503490891,3,9.2
131,28593629,1503490903,12,9.5
132,28607590,1503490910,7,8.7
133,28621558,1503490915,5,8.4
134,28607583,1503490929,14,7.6
135,28621551,1503490932,3,6.9
136,28635526,1503490936,4,7.2
137,28649508,1503490940,4,7.4
138,28635519,1503490960,20,7.7
139,28621537,1503490982,22,9.4
140,28607562,1503490996,14,10.5
141,28593594,1503491030,34,12.7
142,28607555,1503491036,6,12.6
143,28593587,1503491051,15,13.6
144,28579626,1503491087,36,15.8
145,28565672,1503491108,21,17.6
146,28551724,1503491139,31,20.3
147,28565665,1503491143,4,20.3
148,28551717,1503491200,57,24
149,28565658,1503491206,6,22.4
150,28579606,1503491215,9,21.9
151,28593560,1503491218,3,18.8
152,28579599,1503491247,29,21.1
153,28593553,1503491257,10,20.6
154,28607514,1503491263,6,17.6
155,28621482,1503491273,10,16.5
156,28635457,1503491278,5,13.9
157,28649439,1503491284,6,14.1
158,28635451,1503491299,15,9.9
159,28649433,1503491309,10,10.3
160,28635445,1503491338,29,12.3
161,28621463,1503491366,28,14.8
162,28607488,1503491383,17,13.6
163,28621456,1503491385,2,12.8
164,28607481,1503491407,22,14.4
165,28621449,1503491413,6,14
166,28607474,1503491451,38,17.3
167,28621442,1503491454,3,17
168,28607467,1503491470,16,17.1
169,28621435,1503491482,12,17.3
170,28607460,1503491506,24,16.8
171,28621428,1503491510,4,14.4
172,28607453,1503491524,14,14.1
173,28621421,1503491536,12,15.1
174,28635396,1503491540,4,13.3
175,28649378,1503491547,7,13.4
176,28663366,1503491552,5,10.1
177,28677361,1503491553,1,9.9
178,28663359,1503491579,26,10.9
179,28677354,1503491583,4,10.1
180,28691356,1503491591,8,8.5
181,28705365,1503491598,7,8.8
182,28719381,1503491605,7,8.1
183,28705358,1503491651,46,11.5
184,28691342,1503491719,68,17.9
