num, diff, time, interval, avg
3,27986322,1499951053,4,4
4,27972657,1499951068,15,9.5
5,27958999,1499951102,34,17.666666666666668
6,27945348,1499951134,32,21.25
7,27958993,1499951145,11,19.2
8,27972644,1499951156,11,17.833333333333332
9,27958986,1499951179,23,18.571428571428573
10,27945335,1499951211,32,20.25
11,27931690,1499951255,44,22.88888888888889
12,27918052,1499951279,24,23
13,27904421,1499951305,26,25.2
14,27918046,1499951309,4,24.1
15,27904415,1499951345,36,24.3
16,27918040,1499951357,12,22.3
17,27931671,1499951362,5,21.7
18,27945309,1499951364,2,20.8
19,27931664,1499951378,14,19.9
20,27918026,1499951394,16,18.3
21,27931657,1499951398,4,14.3
22,27918019,1499951424,26,14.5
23,27904388,1499951462,38,15.7
24,27890763,1499951496,34,18.7
25,27904381,1499951502,6,15.7
26,27890756,1499951530,28,17.3
27,27877138,1499951543,13,18.1
28,27890749,1499951545,2,18.1
29,27877131,1499951561,16,18.3
30,27863520,1499951575,14,18.1
31,27877125,1499951579,4,18.1
32,27863514,1499951599,20,17.5
33,27877119,1499951602,3,14
34,27863508,1499951621,19,12.5
35,27877113,1499951627,6,12.5
36,27890724,1499951639,12,10.9
37,27877106,1499951652,13,10.9
38,27863495,1499951675,23,13
39,27849890,1499951692,17,13.1
40,27863488,1499951701,9,12.6
41,27849883,1499951732,31,15.3
42,27863481,1499951743,11,14.4
43,27849876,1499951763,20,16.1
44,27836278,1499951783,20,16.2
45,27849869,1499951789,6,16.2
46,27863467,1499951801,12,16.2
47,27877072,1499951805,4,15.3
48,27890683,1499951815,10,14
49,27877065,1499951852,37,16
50,27863454,1499951884,32,18.3
51,27877059,1499951896,12,16.4
52,27863448,1499951910,14,16.7
53,27849843,1499951928,18,16.5
54,27863441,1499951937,9,15.4
55,27877046,1499951944,7,15.5
56,27890657,1499951952,8,15.1
57,27904275,1499951960,8,15.5
58,27917900,1499951968,8,15.3
59,27931531,1499951973,5,12.1
60,27945169,1499951979,6,9.5
61,27931524,1499952001,22,10.5
62,27917886,1499952035,34,12.5
63,27904255,1499952048,13,12
64,27917880,1499952058,10,12.1
65,27931511,1499952069,11,12.5
66,27917873,1499952083,14,13.1
67,27904242,1499952099,16,13.9
68,27917867,1499952102,3,13.4
69,27931498,1499952106,4,13.3
70,27917860,1499952119,13,14
71,27904229,1499952144,25,14.3
72,27917854,1499952147,3,11.2
73,27931485,1499952159,12,11.1
74,27917847,1499952173,14,11.5
75,27904216,1499952195,22,12.6
76,27917841,1499952203,8,12
77,27931472,1499952207,4,10.8
78,27945110,1499952215,8,11.3
79,27958755,1499952218,3,11.2
80,27945104,1499952232,14,11.3
81,27958749,1499952236,4,9.2
82,27972400,1499952239,3,9.2
83,27958742,1499952278,39,11.9
84,27972393,1499952290,12,11.7
85,27958735,1499952313,23,11.8
86,27945084,1499952329,16,12.6
87,27931439,1499952346,17,13.9
88,27945077,1499952349,3,13.4
89,27958722,1499952360,11,14.2
90,27945071,1499952393,33,16.1
91,27931426,1499952409,16,17.3
92,27945064,1499952418,9,17.9
93,27931419,1499952435,17,15.7
94,27945057,1499952442,7,15.2
95,27931412,1499952475,33,16.2
96,27945050,1499952481,6,15.2
97,27958695,1499952491,10,14.5
98,27945044,1499952521,30,17.2
99,27958689,1499952525,4,16.5
100,27972340,1499952527,2,13.4
101,27958682,1499952576,49,16.7
102,27945031,1499952594,18,17.6
103,27931386,1499952612,18,17.7
104,27945024,1499952621,9,17.9
105,27958669,1499952629,8,15.4
