num, diff, time, interval, avg
3,27959006,1499934104,40,40
4,27972657,1499934108,4,22
5,27986315,1499934119,11,18.333333333333332
6,27972650,1499934156,37,23
7,27958992,1499934178,22,22.8
8,27945341,1499934214,36,25
9,27931696,1499934238,24,24.857142857142858
10,27918058,1499934251,13,23.375
11,27931689,1499934254,3,21.11111111111111
12,27918051,1499934283,29,21.9
13,27931682,1499934285,2,18.1
14,27918044,1499934298,13,19
15,27931675,1499934306,8,18.7
16,27945313,1499934314,8,15.8
17,27958958,1499934323,9,14.5
18,27945307,1499934336,13,12.2
19,27958952,1499934346,10,10.8
20,27945301,1499934360,14,10.9
21,27931656,1499934393,33,13.9
22,27918018,1499934407,14,12.4
23,27931649,1499934417,10,13.2
24,27918011,1499934436,19,13.8
25,27931642,1499934441,5,13.5
26,27945280,1499934448,7,13.4
27,27931635,1499934472,24,14.9
28,27917997,1499934510,38,17.4
29,27904366,1499934558,48,21.2
30,27890741,1499934573,15,21.3
31,27904359,1499934581,8,18.8
32,27917984,1499934588,7,18.1
33,27904353,1499934602,14,18.5
34,27917978,1499934607,5,17.1
35,27931609,1499934615,8,17.4
36,27945247,1499934617,2,16.9
37,27958892,1499934622,5,15
38,27945241,1499934654,32,14.4
39,27931596,1499934670,16,11.2
40,27945234,1499934676,6,10.3
41,27931589,1499934704,28,12.3
42,27945227,1499934708,4,12
43,27958872,1499934713,5,11.1
44,27972523,1499934723,10,11.6
45,27958865,1499934749,26,13.4
46,27972516,1499934757,8,14
47,27986174,1499934763,6,14.1
48,27999839,1499934773,10,11.9
49,28013510,1499934781,8,11.1
50,27999832,1499934797,16,12.1
51,28013503,1499934803,6,9.9
52,27999825,1499934820,17,11.2
53,28013496,1499934824,4,11.1
54,28027174,1499934835,11,11.2
55,28013489,1499934857,22,10.8
56,28027167,1499934862,5,10.5
57,28040852,1499934869,7,10.6
58,28054543,1499934876,7,10.3
59,28068241,1499934883,7,10.2
60,28081946,1499934890,7,9.3
61,28095657,1499934891,1,8.8
62,28109375,1499934896,5,7.6
63,28095650,1499934920,24,9.6
64,28109368,1499934929,9,9.4
65,28123093,1499934940,11,8.3
66,28136824,1499934946,6,8.4
67,28123086,1499934965,19,9.6
68,28136817,1499934972,7,9.6
69,28123079,1499934994,22,11.1
70,28136810,1499935005,11,11.5
71,28150548,1499935007,2,11.6
72,28164293,1499935018,11,12.2
73,28178045,1499935024,6,10.4
74,28164287,1499935037,13,10.8
75,28150535,1499935070,33,13
76,28136790,1499935098,28,15.2
77,28150528,1499935100,2,13.5
78,28164273,1499935102,2,13
79,28178025,1499935114,12,12
80,28164267,1499935132,18,12.7
81,28178019,1499935141,9,13.4
82,28191777,1499935144,3,12.6
83,28178012,1499935181,37,15.7
84,28164254,1499935233,52,19.6
85,28178006,1499935245,12,17.5
86,28191764,1499935253,8,15.5
87,28177999,1499935308,55,20.8
88,28191757,1499935311,3,20.9
89,28205522,1499935322,11,20.8
90,28191750,1499935341,19,20.9
91,28205515,1499935344,3,20.3
92,28191743,1499935359,15,21.5
93,28205508,1499935368,9,18.7
94,28219280,1499935377,9,14.4
95,28233058,1499935378,1,13.3
96,28246843,1499935389,11,13.6
97,28233051,1499935416,27,10.8
98,28246836,1499935418,2,10.7
99,28233044,1499935468,50,14.6
100,28219259,1499935487,19,14.6
101,28205481,1499935506,19,16.2
102,28191709,1499935521,15,16.2
103,28205474,1499935524,3,15.6
104,28219246,1499935528,4,15.1
105,28205468,1499935566,38,18.8
106,28219240,1499935576,10,18.7
107,28233018,1499935586,10,17
108,28246803,1499935589,3,17.1
109,28233011,1499935602,13,13.4
110,28246796,1499935605,3,11.8
111,28233004,1499935625,20,11.9
112,28246789,1499935632,7,11.1
113,28232997,1499935658,26,13.4
114,28219212,1499935681,23,15.3
115,28205434,1499935711,30,14.5
116,28219206,1499935714,3,13.8
117,28232984,1499935724,10,13.8
118,28246769,1499935730,6,14.1
119,28232977,1499935748,18,14.6
120,28246762,1499935752,4,14.7
121,28260554,1499935757,5,13.2
122,28274353,1499935761,4,12.9
123,28260548,1499935780,19,12.2
124,28274347,1499935784,4,10.3
125,28260542,1499935815,31,10.4
