num, diff, time, interval, avg
3,27986322,1499786825,5,5
4,27972657,1499786879,54,29.5
5,27958999,1499786929,50,36.333333333333336
6,27945348,1499786961,32,35.25
7,27931703,1499786989,28,33.8
8,27945341,1499786996,7,29.333333333333332
9,27931696,1499787054,58,33.42857142857143
10,27945334,1499787062,8,30.25
11,27931689,1499787086,24,29.555555555555557
12,27918051,1499787101,15,28.1
13,27904420,1499787120,19,29.5
14,27918045,1499787123,3,24.4
15,27931676,1499787127,4,19.8
16,27945314,1499787131,4,17
17,27931669,1499787153,22,16.4
18,27945307,1499787165,12,16.9
19,27931662,1499787225,60,17.1
20,27945300,1499787228,3,16.6
21,27958945,1499787232,4,14.6
22,27972596,1499787239,7,13.8
23,27958938,1499787287,48,16.7
24,27945287,1499787313,26,19
25,27958932,1499787317,4,19
26,27972583,1499787324,7,19.3
27,27986241,1499787333,9,18
28,27972576,1499787368,35,20.3
29,27986234,1499787380,12,15.5
30,27972569,1499787411,31,18.3
31,27986227,1499787416,5,18.4
32,27999892,1499787425,9,18.6
33,27986221,1499787449,24,16.2
34,27999886,1499787453,4,14
35,27986215,1499787481,28,16.4
36,27999880,1499787488,7,16.4
37,28013551,1499787494,6,16.1
38,28027229,1499787496,2,12.8
39,28040914,1499787497,1,11.7
40,28027223,1499787515,18,10.4
41,28013538,1499787531,16,11.5
42,28027216,1499787534,3,10.9
43,28013531,1499787561,27,11.2
44,27999853,1499787606,45,15.3
45,28013524,1499787612,6,13.1
46,27999846,1499787635,23,14.7
47,28013517,1499787644,9,15
48,28027195,1499787649,5,15.3
49,28040880,1499787654,5,15.7
50,28027189,1499787669,15,15.4
51,28040874,1499787675,6,14.4
52,28027183,1499787691,16,15.7
53,28040868,1499787696,5,13.5
54,28054559,1499787700,4,9.4
55,28068257,1499787708,8,9.6
56,28081962,1499787714,6,7.9
57,28095673,1499787723,9,7.9
58,28109391,1499787727,4,7.8
59,28123116,1499787734,7,8
60,28109385,1499787756,22,8.7
61,28123110,1499787768,12,9.3
62,28136841,1499787774,6,8.3
63,28150579,1499787782,8,8.6
64,28164324,1499787794,12,9.4
65,28150572,1499787813,19,10.5
66,28164317,1499787822,9,10.8
67,28150565,1499787837,15,11.4
68,28164310,1499787846,9,11.9
69,28150558,1499787877,31,14.3
70,28164303,1499787886,9,13
71,28150551,1499787955,69,18.7
72,28136806,1499787982,27,20.8
73,28150544,1499787987,5,20.5
74,28136799,1499788008,21,21.4
75,28123061,1499788051,43,23.8
76,28136792,1499788053,2,23.1
77,28150530,1499788058,5,22.1
78,28164275,1499788059,1,21.3
79,28150523,1499788072,13,19.5
80,28136778,1499788099,27,21.3
81,28150516,1499788107,8,15.2
82,28164261,1499788116,9,13.4
83,28178013,1499788120,4,13.3
84,28191771,1499788123,3,11.5
85,28178006,1499788139,16,8.8
86,28164248,1499788155,16,10.2
87,28178000,1499788167,12,10.9
88,28191758,1499788178,11,11.9
89,28205523,1499788188,10,11.6
90,28191751,1499788210,22,11.1
91,28177986,1499788230,20,12.3
92,28164228,1499788254,24,13.8
93,28150476,1499788271,17,15.1
94,28164221,1499788281,10,15.8
95,28177973,1499788285,4,14.6
96,28191731,1499788295,10,14
97,28205496,1499788299,4,13.2
98,28219268,1499788302,3,12.4
99,28233046,1499788311,9,12.3
100,28246831,1499788321,10,11.1
101,28233039,1499788363,42,13.3
102,28246824,1499788371,8,11.7
103,28260616,1499788377,6,10.6
104,28274415,1499788384,7,10.3
105,28260610,1499788420,36,13.5
106,28274409,1499788432,12,13.7
107,28260604,1499788447,15,14.8
108,28274403,1499788454,7,15.2
109,28288208,1499788461,7,15
110,28302020,1499788465,4,14.4
111,28315839,1499788467,2,10.4
112,28302013,1499788481,14,11
113,28315832,1499788489,8,11.2
114,28329658,1499788494,5,11
115,28315826,1499788514,20,9.4
116,28329652,1499788516,2,8.4
117,28343484,1499788523,7,7.6
118,28357323,1499788525,2,7.1
119,28343477,1499788549,24,8.8
120,28329638,1499788567,18,10.2
121,28315806,1499788608,41,14.1
122,28329632,1499788616,8,13.5
123,28343464,1499788621,5,13.2
124,28357303,1499788623,2,12.9
125,28343457,1499788656,33,14.2
126,28329618,1499788682,26,16.6
127,28343450,1499788687,5,16.4
128,28329611,1499788701,14,17.6
129,28343443,1499788708,7,15.9
130,28357282,1499788712,4,14.5
131,28343436,1499788730,18,12.2
132,28329597,1499788767,37,15.1
133,28343429,1499788777,10,15.6
134,28329590,1499788797,20,17.4
135,28343422,1499788809,12,15.3
136,28357261,1499788818,9,13.6
137,28371107,1499788822,4,13.5
138,28357254,1499788838,16,13.7
139,28343408,1499788864,26,15.6
140,28329569,1499788895,31,18.3
141,28315737,1499788923,28,19.3
142,28301911,1499788956,33,18.9
143,28315730,1499788959,3,18.2
144,28329556,1499788964,5,16.7
145,28315724,1499788993,29,18.4
146,28301898,1499789025,32,20.7
147,28315717,1499789036,11,21.4
148,28329543,1499789047,11,20.9
149,28343375,1499789053,6,18.9
150,28329536,1499789080,27,18.5
151,28315704,1499789093,13,17
152,28329530,1499789098,5,14.2
153,28343362,1499789108,10,14.9
154,28357201,1499789112,4,14.8
155,28343355,1499789141,29,14.8
156,28329516,1499789157,16,13.2
157,28315684,1499789193,36,15.7
158,28301858,1499789209,16,16.2
159,28315677,1499789213,4,16
160,28301851,1499789227,14,14.7
161,28315670,1499789229,2,13.6
162,28329496,1499789233,4,13.5
163,28315664,1499789289,56,18.1
164,28301838,1499789319,30,20.7
165,28288019,1499789332,13,19.1
166,28301831,1499789342,10,18.5
167,28315650,1499789344,2,15.1
168,28329476,1499789350,6,14.1
169,28343308,1499789355,5,14.2
170,28329469,1499789369,14,14.2
171,28343301,1499789374,5,14.5
172,28329462,1499789389,15,15.6
173,28315630,1499789423,34,13.4
174,28329455,1499789428,5,10.9
175,28343287,1499789437,9,10.5
176,28357126,1499789443,6,10.1
177,28370972,1499789448,5,10.4
178,28357119,1499789463,15,11.3
179,28343273,1499789504,41,14.9
180,28329434,1499789544,40,17.5
181,28315602,1499789557,13,18.3
182,28329427,1499789567,10,17.8
183,28343259,1499789573,6,15
184,28329420,1499789601,28,17.3
185,28343252,1499789610,9,17.3
186,28357091,1499789616,6,17.3
187,28370937,1499789626,10,17.8
188,28384789,1499789629,3,16.6
189,28398648,1499789634,5,13
190,28412514,1499789638,4,9.4
191,28426387,1499789641,3,8.4
192,28440267,1499789647,6,8
193,28454153,1499789651,4,7.8
194,28440260,1499789669,18,6.8
195,28454146,1499789673,4,6.3
196,28468039,1499789679,6,6.3
197,28481939,1499789690,11,6.4
198,28468032,1499789715,25,8.6
199,28454132,1499789734,19,10
200,28468025,1499789746,12,10.8
201,28481925,1499789752,6,11.1
