num, diff, time, interval, avg
3,27986322,1499942947,10,10
4,27972657,1499942982,35,22.5
5,27986315,1499942993,11,18.666666666666668
6,27999980,1499942997,4,15
7,27986309,1499943010,13,14.6
8,27999974,1499943014,4,12.833333333333334
9,27986303,1499943052,38,16.428571428571427
10,27972638,1499943086,34,18.625
11,27986296,1499943093,7,17.333333333333332
12,27972631,1499943119,26,18.2
13,27958973,1499943139,20,19.2
14,27945322,1499943157,18,17.5
15,27958967,1499943161,4,16.8
16,27972618,1499943171,10,17.4
17,27986276,1499943176,5,16.6
18,27999941,1499943184,8,17
19,27986270,1499943198,14,14.6
20,27972605,1499943240,42,15.4
21,27958947,1499943268,28,17.5
22,27945296,1499943281,13,16.2
23,27931651,1499943302,21,16.3
24,27945289,1499943304,2,14.7
25,27931644,1499943353,49,19.2
26,27945282,1499943363,10,19.2
27,27931637,1499943376,13,20
28,27945275,1499943377,1,19.3
29,27958920,1499943388,11,19
30,27972571,1499943398,10,15.8
31,27986229,1499943404,6,13.6
32,27999894,1499943409,5,12.8
33,27986223,1499943433,24,13.1
34,27999888,1499943436,3,13.2
35,28013559,1499943447,11,9.4
36,28027237,1499943450,3,8.7
37,28013552,1499943504,54,12.8
38,28027230,1499943512,8,13.5
39,28013545,1499943533,21,14.5
40,27999867,1499943546,13,14.8
41,28013538,1499943551,5,14.7
42,28027216,1499943553,2,14.4
43,28013531,1499943566,13,13.3
44,27999853,1499943590,24,15.4
45,28013524,1499943598,8,15.1
46,28027202,1499943601,3,15.1
47,28040887,1499943610,9,10.6
48,28054578,1499943613,3,10.1
49,28068276,1499943615,2,8.2
50,28081981,1499943620,5,7.4
51,28068270,1499943633,13,8.2
52,28054565,1499943653,20,10
53,28040867,1499943679,26,11.3
54,28054558,1499943681,2,9.1
55,28040860,1499943737,56,13.9
56,28054551,1499943743,6,14.2
57,28068249,1499943748,5,13.8
58,28081954,1499943754,6,14.1
59,28095665,1499943764,10,14.9
60,28109383,1499943774,10,15.4
61,28123108,1499943777,3,14.4
62,28136839,1499943781,4,12.8
63,28123101,1499943794,13,11.5
64,28109370,1499943810,16,12.9
65,28095645,1499943827,17,9
66,28109363,1499943835,8,9.2
67,28123088,1499943840,5,9.2
68,28109357,1499943878,38,12.4
69,28123082,1499943884,6,12
70,28136813,1499943895,11,12.1
71,28150551,1499943902,7,12.5
72,28164296,1499943910,8,12.9
73,28178048,1499943922,12,12.8
74,28164290,1499943938,16,12.8
75,28178042,1499943942,4,11.5
76,28164284,1499943965,23,13
77,28178036,1499943975,10,13.5
78,28191794,1499943977,2,9.9
79,28205559,1499943986,9,10.2
80,28191787,1499944024,38,12.9
81,28178022,1499944047,23,14.5
82,28191780,1499944050,3,14
83,28205545,1499944060,10,13.8
84,28219317,1499944065,5,12.7
85,28205539,1499944083,18,14.1
86,28219311,1499944093,10,12.8
87,28205533,1499944119,26,14.4
88,28219305,1499944121,2,14.4
89,28205527,1499944136,15,15
90,28219299,1499944140,4,11.6
91,28233077,1499944149,9,10.2
92,28246862,1499944155,6,10.5
93,28233070,1499944178,23,11.8
94,28246855,1499944185,7,12
95,28233063,1499944198,13,11.5
96,28219278,1499944211,13,11.8
97,28233056,1499944217,6,9.8
98,28219271,1499944234,17,11.3
99,28205493,1499944257,23,12.1
100,28219265,1499944269,12,12.9
101,28205487,1499944282,13,13.3
102,28191715,1499944301,19,14.6
103,28205480,1499944304,3,12.6
104,28219252,1499944308,4,12.3
105,28233030,1499944317,9,11.9
106,28219245,1499944349,32,13.8
107,28233023,1499944351,2,13.4
108,28219238,1499944371,20,13.7
109,28205460,1499944385,14,12.8
110,28219232,1499944390,5,12.1
111,28205454,1499944420,30,13.8
112,28219226,1499944427,7,12.6
113,28233004,1499944433,6,12.9
114,28219219,1499944451,18,14.3
115,28205441,1499944466,15,14.9
116,28219213,1499944471,5,12.2
117,28205435,1499944484,13,13.3
118,28219207,1499944488,4,11.7
119,28205429,1499944519,31,13.4
120,28191657,1499944536,17,14.6
121,28205422,1499944545,9,12.5
122,28191650,1499944588,43,16.1
123,28205415,1499944592,4,15.9
124,28219187,1499944600,8,14.9
125,28232965,1499944606,6,14
126,28246750,1499944609,3,13.8
127,28232958,1499944648,39,16.4
128,28246743,1499944650,2,16.2
129,28260535,1499944660,10,14.1
130,28274334,1499944664,4,12.8
131,28260529,1499944716,52,17.1
132,28274328,1499944721,5,13.3
133,28288133,1499944727,6,13.5
134,28301945,1499944735,8,13.5
135,28315764,1499944744,9,13.8
136,28329590,1499944756,12,14.7
137,28343422,1499944768,12,12
138,28357261,1499944777,9,12.7
139,28371107,1499944783,6,12.3
140,28384960,1499944790,7,12.6
141,28398819,1499944798,8,8.2
142,28412685,1499944808,10,8.7
143,28426558,1499944816,8,8.9
144,28412678,1499944835,19,10
145,28426551,1499944845,10,10.1
146,28440431,1499944849,4,9.3
147,28426545,1499944864,15,9.6
148,28412665,1499944877,13,10
149,28398792,1499944902,25,11.9
150,28412658,1499944912,10,12.2
151,28426531,1499944919,7,12.1
152,28440411,1499944929,10,12.1
153,28426525,1499944964,35,14.8
154,28440405,1499944973,9,13.8
155,28426519,1499944991,18,14.6
156,28412639,1499945008,17,15.9
157,28426512,1499945013,5,14.9
158,28412632,1499945044,31,16.7
159,28426505,1499945047,3,14.5
160,28440385,1499945051,4,13.9
161,28426499,1499945078,27,15.9
162,28412619,1499945109,31,18
163,28398746,1499945122,13,15.8
164,28412612,1499945124,2,15.1
165,28426485,1499945132,8,14.1
166,28440365,1499945144,12,13.6
167,28426479,1499945177,33,16.4
168,28412599,1499945193,16,14.9
169,28398726,1499945227,34,18
170,28412592,1499945235,8,18.4
171,28398719,1499945273,38,19.5
172,28412585,1499945283,10,17.4
173,28398712,1499945296,13,17.4
174,28412578,1499945301,5,17.7
175,28426451,1499945309,8,17.7
176,28412571,1499945323,14,17.9
177,28398698,1499945363,40,18.6
178,28384832,1499945381,18,18.8
179,28398691,1499945384,3,15.7
180,28412557,1499945390,6,15.5
181,28398684,1499945420,30,14.7
182,28412550,1499945430,10,14.7
183,28426423,1499945440,10,14.4
184,28440303,1499945441,1,14
185,28454189,1499945446,5,13.7
186,28440296,1499945459,13,13.6
187,28426410,1499945492,33,12.9
188,28440290,1499945504,12,12.3
189,28426404,1499945540,36,15.6
190,28412524,1499945565,25,17.5
191,28426397,1499945572,7,15.2
192,28440277,1499945583,11,15.3
193,28454163,1499945588,5,14.8
194,28468056,1499945595,7,15.4
195,28481956,1499945602,7,15.6
196,28495863,1499945609,7,15
197,28509776,1499945618,9,12.6
198,28495856,1499945635,17,13.1
199,28509769,1499945640,5,10
200,28523689,1499945644,4,7.9
201,28537616,1499945649,5,7.7
202,28551550,1499945651,2,6.8
203,28565491,1499945659,8,7.1
204,28579438,1499945663,4,6.8
205,28565484,1499945685,22,8.3
206,28579431,1499945687,2,7.8
207,28593385,1499945689,2,7.1
208,28607346,1499945695,6,6
209,28621314,1499945698,3,5.8
210,28607339,1499945748,50,10.4
211,28621307,1499945760,12,11.1
212,28635282,1499945766,6,11.5
213,28621300,1499945780,14,12.1
214,28635275,1499945791,11,12.8
215,28621293,1499945805,14,12
216,28635268,1499945807,2,12
217,28621286,1499945829,22,14
218,28607311,1499945858,29,16.3
219,28593343,1499945894,36,19.6
220,28579382,1499945907,13,15.9
221,28565428,1499945920,13,16
222,28551481,1499945944,24,17.8
223,28537540,1499945964,20,18.4
224,28523606,1499945982,18,19.1
225,28537533,1499945988,6,18.3
226,28551467,1499945999,11,19.2
227,28565408,1499946005,6,17.6
228,28579355,1499946010,5,15.2
229,28593309,1499946020,10,12.6
230,28607270,1499946027,7,12
231,28621238,1499946032,5,11.2
232,28635213,1499946038,6,9.4
233,28621231,1499946053,15,8.9
234,28607256,1499946070,17,8.8
235,28593288,1499946100,30,11.2
236,28607249,1499946107,7,10.8
237,28621217,1499946111,4,10.6
238,28635192,1499946116,5,10.6
239,28621210,1499946153,37,13.3
240,28607235,1499946196,43,16.9
241,28621203,1499946199,3,16.7
242,28635178,1499946207,8,16.9
243,28649160,1499946214,7,16.1
244,28663148,1499946219,5,14.9
245,28649153,1499946233,14,13.3
246,28663141,1499946240,7,13.3
247,28649146,1499946342,102,23.1
248,28635158,1499946420,78,30.4
249,28621176,1499946446,26,29.3
250,28607201,1499946507,61,31.1
251,28593233,1499946525,18,32.6
252,28579272,1499946652,127,44.5
253,28565318,1499946711,59,49.7
254,28551371,1499946735,24,51.6
255,28537430,1499946775,40,54.2
256,28523496,1499946802,27,56.2
257,28537423,1499946813,11,47.1
258,28551357,1499946814,1,39.4
259,28565298,1499946819,5,37.3
260,28551351,1499946834,15,32.7
261,28537410,1499946866,32,34.1
262,28523476,1499946892,26,24
263,28537403,1499946897,5,18.6
264,28523469,1499946922,25,18.7
265,28509542,1499946951,29,17.6
266,28495622,1499946974,23,17.2
267,28481709,1499947008,34,19.5
268,28467802,1499947143,135,32.9
269,28453902,1499947223,80,40.4
270,28467795,1499947235,12,40.1
271,28453895,1499947275,40,40.9
272,28440002,1499947348,73,45.6
273,28426116,1499947369,21,47.2
274,28412237,1499947399,30,47.7
275,28398364,1499947447,48,49.6
276,28412230,1499947456,9,48.2
277,28398357,1499947471,15,46.3
278,28384491,1499947487,16,34.4
279,28398350,1499947489,2,26.6
280,28384484,1499947527,38,29.2
281,28370625,1499947699,172,42.4
282,28384477,1499947707,8,35.9
283,28398336,1499947709,2,34
284,28384470,1499947768,59,36.9
285,28370611,1499947782,14,33.5
286,28356759,1499947874,92,41.8
287,28370605,1499947878,4,40.7
288,28384457,1499947886,8,39.9
289,28398316,1499947898,12,40.9
290,28412182,1499947909,11,38.2
291,28426055,1499947919,10,22
292,28439934,1499947928,9,22.1
293,28453820,1499947936,8,22.7
294,28439927,1499947963,27,19.5
295,28426041,1499947977,14,19.5
296,28412162,1499947994,17,12
297,28398289,1499948009,15,13.1
298,28384423,1499948052,43,16.6
299,28370564,1499948149,97,25.1
300,28384416,1499948154,5,24.5
301,28370557,1499948181,27,26.2
302,28384409,1499948189,8,26.1
303,28370550,1499948233,44,29.7
304,28356698,1499948260,27,29.7
305,28342852,1499948381,121,40.4
306,28356691,1499948388,7,39.4
307,28342845,1499948420,32,41.1
308,28329006,1499948435,15,38.3
309,28315174,1499948481,46,33.2
310,28301349,1499948548,67,39.4
311,28287530,1499948578,30,39.7
312,28273718,1499948628,50,43.9
313,28259913,1499948715,87,48.2
314,28273711,1499948720,5,46
315,28259906,1499948746,26,36.5
316,28246108,1499948788,42,40
317,28259900,1499948794,6,37.4
318,28246102,1499948855,61,42
319,28232310,1499948891,36,41
320,28246095,1499948903,12,35.5
321,28259887,1499948912,9,33.4
322,28246089,1499948936,24,30.8
323,28259881,1499948947,11,23.2
324,28273679,1499948949,2,22.9
325,28287484,1499948961,12,21.5
326,28273672,1499948985,24,19.7
327,28259867,1499949033,48,23.9
328,28246069,1499949055,22,20
329,28259861,1499949056,1,16.5
330,28273659,1499949068,12,16.5
331,28259854,1499949298,230,38.6
332,28246056,1499949312,14,37.6
333,28232264,1499949368,56,42.1
334,28218479,1499949413,45,46.4
335,28204701,1499949446,33,48.5
336,28190930,1499949475,29,49
337,28177165,1499949648,173,61.5
338,28163407,1499949688,40,63.3
339,28149656,1499949783,95,72.7
